date,metric,crime_type,residual,residual_z,perception_obs_pct,perception_pred_pct,headline_count,crime_count
2018-07-01 00:00:00,Trust MPS,VEHICLE OFFENCES,3.684347747923966,0.7691565329795698,85.0625,81.37815225207603,83,28108
2018-10-01 00:00:00,Trust MPS,VEHICLE OFFENCES,2.051996165532599,0.46981392308507375,84.71875,82.6667538344674,64,30682
2019-01-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-0.0013774548296985323,0.09326378202582307,83.875,83.8763774548297,125,31328
2019-04-01 00:00:00,Trust MPS,VEHICLE OFFENCES,1.3571125858516053,0.34238533076563593,83.375,82.01788741414839,44,30416
2019-07-01 00:00:00,Trust MPS,VEHICLE OFFENCES,0.8041762452273837,0.2409871950371268,84.0,83.19582375477262,41,32615
2019-10-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-0.791202468536989,-0.05157528543581595,83.90625,84.697452468537,60,34672
2020-01-01 00:00:00,Trust MPS,VEHICLE OFFENCES,0.12051839226064898,0.1156171900764771,83.46875,83.34823160773935,50,32440
2020-04-01 00:00:00,Trust MPS,VEHICLE OFFENCES,10.401125446500126,2.0008873611063227,83.5625,73.16137455349987,16,21725
2020-07-01 00:00:00,Trust MPS,VEHICLE OFFENCES,2.75983634864857,0.5996185130323707,82.0625,79.30266365135142,20,28002
2020-10-01 00:00:00,Trust MPS,VEHICLE OFFENCES,1.8906825505643265,0.44023203702755087,80.84375,78.95306744943568,22,27357
2021-01-01 00:00:00,Trust MPS,VEHICLE OFFENCES,5.625090753649731,1.1250523355353905,80.40625,74.78115924635027,14,23430
2021-04-01 00:00:00,Trust MPS,VEHICLE OFFENCES,4.617913477770841,0.940354947031416,79.1875,74.56958652222916,19,22746
2021-07-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-0.0957773566762743,0.07595261371051389,77.8125,77.90827735667627,33,25328
2021-10-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-1.6986947026283117,-0.21799231026199908,76.84375,78.54244470262832,17,27311
2022-01-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-3.6999554516696564,-0.5849859298717119,73.6875,77.38745545166967,19,25701
2022-04-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-5.817586932116104,-0.9733197551270141,72.46875,78.28633693211611,32,25830
2022-07-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-7.673878521851851,-1.3137287547511383,71.6875,79.36137852185186,39,26804
2022-10-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-8.483088705994668,-1.4621226982419468,70.9375,79.42058870599466,32,27257
2023-01-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-7.105501400079895,-1.20949906987756,71.5625,78.66800140007989,38,25980
2023-04-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-7.6544090112765195,-1.3101584123249987,70.21212121212122,77.86653022339773,46,24695
2023-07-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-9.575556165557142,-1.6624607039129797,69.84848484848484,79.42404101404199,79,25572
2023-10-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-9.40760377340264,-1.63166139085574,69.39393939393939,78.80154316734203,40,26050
2024-01-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-7.981379947838619,-1.3701187386211018,70.0909090909091,78.07228903874771,33,25520
2024-04-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-7.393676435676289,-1.2623449568742142,71.45454545454545,78.84822189022174,36,26302
2024-07-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-4.595200713213532,-0.7491570900415271,72.15151515151514,76.74671586472867,25,24506
2024-10-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-3.6470394098822245,-0.5752821220494224,73.12121212121212,76.76825153109435,36,23912
2025-01-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-0.6107393420409002,-0.018481738764993375,74.12121212121212,74.73195146325303,30,22187
2025-04-01 00:00:00,Trust MPS,VEHICLE OFFENCES,0.6650258012622756,0.2154696181169198,74.33333333333334,73.66830753207107,29,21284
2025-07-01 00:00:00,Trust MPS,VEHICLE OFFENCES,0.5026370115714385,0.18569056521677743,74.42424242424241,73.92160541267097,25,21729
2025-10-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-1.7811195984791084,-0.23310748747652635,72.36363636363636,74.14475596211547,46,21011
2026-01-01 00:00:00,Trust MPS,VEHICLE OFFENCES,-0.138790050909543,0.06806489375528331,70.9090909090909,71.04788096000044,21,19624
2017-04-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-0.19015900454673051,0.007258541424672417,88.21875,88.40890900454673,1597,51431
2017-07-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,1.177206466425762,0.36986710816778723,87.34375,86.16654353357424,786,50831
2017-10-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,1.1351257486465927,0.35870781748409475,86.875,85.73987425135341,744,51085
2018-01-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-1.8631283976010549,-0.4363924404807577,86.125,87.98812839760105,775,48350
2018-04-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,2.7156213606455593,0.7778358858586226,85.6875,82.97187863935444,744,54408
2018-07-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,1.8143165843353293,0.5388209040746114,85.0625,83.24818341566467,859,54888
2018-10-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,1.2028048478558095,0.3766554852318149,84.71875,83.51594515214418,719,53588
2019-01-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-0.21061645948726726,0.001833475067011619,83.875,84.08561645948727,723,52948
2019-04-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,1.7251256633182943,0.5151685647965956,83.375,81.6498743366817,685,55440
2019-07-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,5.069294575352146,1.4020011796914549,84.0,78.93070542464785,581,57401
2019-10-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,3.063745915796001,0.8701542518485194,83.90625,80.84250408420401,654,56062
2020-01-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,0.2520221948267176,0.12451957686059141,83.46875,83.21672780517329,606,53002
2020-04-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,4.0465026599775245,1.1307692973720442,83.5625,79.51599734002247,266,52441
2020-07-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,8.510428452603202,2.314547715120449,82.0625,73.55207154739679,371,59955
2020-10-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,3.1120753193790818,0.8829706174339006,80.84375,77.73167468062093,233,53412
2021-01-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-2.8139785713020116,-0.6885462545067387,80.40625,83.22022857130202,308,49461
2021-04-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,4.812214139742521,1.3338265985183597,79.1875,74.37528586025748,397,59602
2021-07-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,2.5492320837975257,0.7337114886289792,77.8125,75.26326791620247,452,59549
2021-10-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,3.4169572299316497,0.9638215639864285,76.84375,73.42679277006835,291,58601
2022-01-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-2.5502609973841794,-0.6186115855880437,73.6875,76.23776099738419,314,56471
2022-04-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-0.7821914538759467,-0.1497412091716343,72.46875,73.25094145387595,341,59717
2022-07-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-0.8125630520241733,-0.15779538481671163,71.6875,72.50006305202417,297,59556
2022-10-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-4.369756448307893,-1.1011194824605819,70.9375,75.3072564483079,295,56972
2023-01-01 00:00:00,Trust MPS,VIOLENCE AGAINST THE PERSON,-5.496761338344081,-1.399987368599214,71.5625,77.05926133834407,352,56352
