metric,crime_type,params,pvalues,rsquared,rsquared_adj,hc3_params,hc3_bse,hc3_pvalues,durbin_watson,shapiro_p,skew,kurtosis,cooks_d,leverage,diag_plot,breusch_pagan.lm_stat,breusch_pagan.lm_pvalue,breusch_pagan.f_stat,breusch_pagan.f_pvalue
Trust MPS,HATE CRIME,"[12.945901179682362, -1.1676145168103578, -0.05380540023238504]","[0.0020237950752813446, 0.006823044420007972, 0.1820376806328287]",0.29287305027207755,0.2556558423916606,"[12.945901179682362, -1.1676145168103578, -0.05380540023238504]","[3.6653174339528096, 0.3875568809632576, 0.04173758862854298]","[0.0011005499994956825, 0.004588642393058455, 0.20514342508566072]",0.36182100207459233,0.05659605737463942,-0.011107152158065344,-1.2080468883115196,"[0.021231715764384037, 0.023423930532943307, 0.2609417573182289, 0.03131170576797751, 0.015751898603312713, 0.04105527702052947, 0.022553822189550134, 0.02025949790707788, 0.018719136332737994, 0.021644160731581336, 0.011839844212607687, 0.010906556046384902, 0.00785947838316638, 0.006593634548324509, 0.015163389367640246, 0.0107241350299996, 0.005023911447696603, 0.02476318137804774, 0.10047493410634564, 0.00011225936395081185, 0.00041673057915870865, 0.023929402886746394, 0.004320716636896513, 0.00010680063404445602, 0.00594253350689206, 0.009369248626771876, 0.015124682141772993, 0.018973747461404764, 0.0170894352597735, 0.013730839238989748, 0.014861341208347634, 0.0014236823089876698, 0.015686160927655193, 0.01541656776066966, 0.00789099934194871, 0.025857054435727122, 0.04438878444766604, 0.012726851132827637, 0.003008286219680731, 0.00968203360789749, 0.029594500146917776]","[0.229463234752723, 0.18445146234434395, 0.2565378861009009, 0.18324599828256327, 0.1924201932843388, 0.03150716937318546, 0.029078673534927976, 0.10268837236047704, 0.14453728395622573, 0.0494624467226321, 0.056119289114352267, 0.07244298465658759, 0.07388822061749774, 0.035513960230491526, 0.03852918897005768, 0.03679697588309324, 0.03933096883744625, 0.04682032360034659, 0.11319948687138204, 0.029547031702526032, 0.04258105151514498, 0.09347716515090265, 0.07826424835802209, 0.03873916609690516, 0.02654199759576501, 0.042785294957184784, 0.04028428640776948, 0.0292694360330501, 0.028601146540041835, 0.05268503623757529, 0.061150741369531234, 0.17579561559301352, 0.03456494183068543, 0.028372276770359986, 0.035399642244530904, 0.037037652524734954, 0.054134786718674215, 0.039369482124992965, 0.04992117070819456, 0.0339182363594412, 0.03152547366738322]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_HATE_CRIME_20160101-20260101.png,0.7521452752591594,0.6865524616876555,0.3550688683324857,0.70342649158337
Trust MPS,KNIFE CRIME,"[-4.6246602347896815, 0.7671496001707824, -0.10682853106569778]","[0.16383446284581088, 0.052611468374248994, 0.0008950547066207914]",0.2837621796530566,0.24606545226637544,"[-4.6246602347896815, 0.7671496001707824, -0.10682853106569778]","[3.621772401258839, 0.42493754815977725, 0.013056416353230483]","[0.20938352633608404, 0.07895186273795184, 6.581977944217173e-10]",0.15608913916518055,0.0062087325775722815,-0.06091649637848565,-1.4339878714332275,"[0.011953393496191997, 0.0009770470737545062, 4.2985171581518215e-05, 0.003662929367486429, 0.00014667658920777525, 0.05507666799034966, 0.04194833151833009, 0.030101921138395073, 0.022761827148464992, 0.03952719005060243, 0.015763579381187564, 0.01632921933277986, 0.017878856455996, 0.00813375188909096, 0.012322503192904519, 0.009843358553619515, 0.00893023211956176, 0.17624262419836478, 0.004158829235745842, 0.014967128090773192, 0.07893931046337042, 0.007996374180394148, 9.045045403233124e-05, 4.785764318234773e-05, 0.005488833051083349, 0.009516043869184306, 0.010669688602117495, 0.013911457293996314, 0.011832022787645658, 0.015703396756152708, 0.026943113787960882, 0.02741103842806759, 0.02073777208414033, 0.0296417388061923, 0.02254867339491089, 0.02214342751389267, 0.0038006299482962703, 0.0071356249787008835, 0.0044866715096302315, 0.007733511665326505, 0.014019362555820297]","[0.23013129378082509, 0.19460109871321213, 0.21035159959831606, 0.2030441565559643, 0.2270057795012166, 0.05729228275664728, 0.07097359147563098, 0.06369829893495645, 0.03794773064589068, 0.08096027151928695, 0.04150362831042502, 0.03927108773008017, 0.046361763534921996, 0.06332233157855854, 0.043306151325366776, 0.05310205598753595, 0.03105533912683925, 0.16506521768127952, 0.029339821404811915, 0.08873387288879876, 0.17299732615727065, 0.0783380184585053, 0.04513259901149806, 0.07409578888322929, 0.08208695298054908, 0.054282609218213346, 0.026627005039721312, 0.02615569818582229, 0.025405706087702803, 0.028993911071777262, 0.038607807456369825, 0.0337871805288049, 0.034055905991695515, 0.04614225620931577, 0.045067011382384614, 0.04237359822677041, 0.03164152066593652, 0.026804226183266874, 0.026130311723810317, 0.0462846154773483, 0.03792257800944453]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_KNIFE_CRIME_20160101-20260101.png,13.253356010653542,0.0013245559532609984,9.0754674438863,0.0005999367939113762
Trust MPS,LETHAL BARREL DISCHARGE,"[-0.8923064492168086, 0.6611220838746125, -0.11010650541442661]","[0.04097862121257141, 3.6332885104509544e-08, 9.557147508906364e-05]",0.6588034879316934,0.6408457767702036,"[-0.8923064492168086, 0.6611220838746125, -0.11010650541442661]","[0.3841503825063789, 0.08981945693550866, 0.025196493710241484]","[0.025642432340163335, 8.039822190391262e-09, 9.287005690865888e-05]",0.7008333719868611,0.1429636973283097,-0.39322173552811795,-0.7352842870274201,"[0.009126405694111201, 0.029029919452602, 0.17567122931742218, 0.0513152306960024, 0.07861281836383482, 0.06678108490260301, 0.015265807282795398, 0.026491560839560523, 0.004535216400249276, 0.016289201229096693, 0.004344735313713949, 0.0004120200444776215, 0.01613057682772501, 0.01127341396531912, 0.011289149456174688, 0.015811648246925884, 0.005589410608775906, 0.011915774150244354, 0.00950974926898894, 0.000603144135652756, 0.016350583090394086, 0.0002400643156251002, 0.004068330726821243, 8.464511442744441e-05, 6.459348301233237e-05, 0.01285863069460929, 0.12028516868937274, 0.022496254586975812, 0.017481269064885372, 0.024201570758812466, 0.0193668965199257, 0.02682911725825052, 0.001964526277722265, 0.015792235163952395, 0.006811006854833691, 0.003384772880083888, 0.00791815060893435, 0.004160693818289067, 0.015884204336790265, 0.09194779183671373, 0.00752433874886053]","[0.18990418047703003, 0.1966813743031865, 0.231432607555791, 0.19130324849446473, 0.1932009354630077, 0.07527361068526704, 0.08530146682330356, 0.03233933379423773, 0.07386851988382884, 0.08999998164590528, 0.07132438720810756, 0.1044718184967339, 0.029253040377309164, 0.03115436974549133, 0.041895079826174506, 0.029777095005107633, 0.03720534222577142, 0.028604341111430506, 0.08862243732892204, 0.024411077229092484, 0.04831868469305621, 0.03627030135840043, 0.02561246616960175, 0.029911481501550683, 0.08536437067538818, 0.02801779672835797, 0.05636512874589154, 0.027184194156455458, 0.03302603105901377, 0.03714989895938868, 0.040956974726962705, 0.030954109678647073, 0.07186309511113564, 0.03069769054035899, 0.03825327795555962, 0.041519579639992504, 0.0766116329694825, 0.03734628884551757, 0.08253277053426779, 0.16399801354370164, 0.1320219647271062]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_LETHAL_BARREL_DISCHARGE_20160101-20260101.png,1.7053819434394981,0.42626631659309844,0.824597833695974,0.44610294093650354
Trust MPS,MISCELLANEOUS CRIMES AGAINST SOCIETY,"[-3.584219273920407, 0.6129194841435289, -0.11939154811375481]","[3.579795290996232e-09, 1.7293569270735293e-13, 0.00346042854278498]",0.7779077874056819,0.7662187235849283,"[-3.584219273920407, 0.6129194841435289, -0.11939154811375481]","[0.5179484880675549, 0.057586877269167724, 0.03514106052609807]","[3.155632855828363e-08, 5.866489991674842e-13, 0.0016077583558293071]",0.784471044644675,0.10190509428638628,0.7102857399873408,0.2724504417983007,"[0.005734745571219297, 0.019980370759968624, 0.02546958898930179, 0.01285121256898524, 0.0021949129499858767, 0.09058852771720091, 0.01493127395773184, 0.001496423521266642, 0.018923513041153382, 0.00892038030779468, 0.004433204542452553, 0.0007788255066083006, 0.016495376742431418, 0.030616637417661914, 0.0361826766892426, 0.07661383321346625, 0.028207331740880432, 0.14774395354807748, 0.011663938078211937, 0.05638961599548226, 0.040058506940551956, 0.02179945439174699, 0.016668324471201708, 0.001979143896707819, 0.026786434628680685, 0.019916157440924915, 0.010190996974916938, 0.0060372104852057466, 0.0180735523634011, 0.007206964285675088, 0.009357141296994522, 0.003319424858853527, 0.001679577898682411, 0.0023614680885134993, 0.150389363286287, 0.0021156698439851727, 0.0010790341405854133, 0.02938674269299951, 0.0015111545817766278, 1.32088183651497e-05, 0.018473221840952722]","[0.12613423733231982, 0.12642289729853734, 0.12993902424046, 0.141191046813184, 0.15082922105121827, 0.11097876871986587, 0.08113900080247322, 0.08467993788687134, 0.0724871664129123, 0.05243082143310358, 0.04457369632305934, 0.06651782009656947, 0.0703226456704015, 0.07327241630466233, 0.07148567107665904, 0.1131908717365834, 0.1188935191263532, 0.04797718457237351, 0.02863609277377467, 0.04405216252719428, 0.05409922227734736, 0.04022860529270706, 0.04462839282790833, 0.04215165111271768, 0.06771945897347464, 0.047120689644619296, 0.03968968145157049, 0.06273527085329722, 0.03938002236113437, 0.058740322323776406, 0.05418609619838369, 0.06921760254614728, 0.06590644301202361, 0.055317069916280416, 0.13518894092900824, 0.04439129627265988, 0.03791085464924006, 0.06296398434320877, 0.03646740611105541, 0.10792551064295511, 0.07887727606190886]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_MISCELLANEOUS_CRIMES_AGAINST_SOCIETY_20160101-20260101.png,1.3264073126252804,0.5151981699506931,0.6352270422915396,0.5353475232327871
Trust MPS,POSSESSION OF WEAPONS,"[7.426985330403814, -0.6635544911247784, -0.3409929113779963]","[0.01738897347086195, 0.07569235948513456, 0.028562803005072565]",0.25853556317878135,0.18438911949665937,"[7.426985330403814, -0.6635544911247784, -0.3409929113779963]","[4.545706464606263, 0.5550381315707581, 0.19868482936470547]","[0.11793494184823539, 0.24587048408712123, 0.10156634511093275]",0.6722157625692923,0.6623655805987405,0.33491082067862277,-0.3197336063011176,"[0.6644579233907772, 0.1853887258038938, 0.08087089179723599, 0.13361652869061047, 0.016786397749372267, 0.00794721730246673, 0.002677253252103368, 0.004613702357975398, 0.004888720539423911, 0.4270061161051438, 0.0027637822357734405, 6.60314707587869e-06, 0.0041104322458583005, 0.07174750993430981, 0.032844751706442576, 0.061125732264541266, 0.0004979859313649855, 0.014756823192457975, 8.429706794487043e-06, 0.01707775724742687, 0.039501131067828286, 0.002248237429428667, 0.04647111100138753]","[0.3356040322712977, 0.1731112813232022, 0.19848393170587775, 0.08612859956262253, 0.044254297795985297, 0.07419762850054346, 0.07694968736363444, 0.0647274875497543, 0.05379996963588479, 0.2137278053631817, 0.06446208091092342, 0.19408228772386882, 0.17033494378589997, 0.11895034510563007, 0.13489397250398005, 0.217376876205002, 0.08987853760719433, 0.07862664831601224, 0.07763018053204473, 0.21332964611327787, 0.1489608955812971, 0.06244751327525449, 0.10804135126762593]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_POSSESSION_OF_WEAPONS_20200701-20260101.png,5.34022728457644,0.0692443557751619,3.0239501779728086,0.0712152065252861
Trust MPS,PUBLIC ORDER OFFENCES,"[18.26528871572053, -1.8155772072646372, 0.15712082000600275]","[0.0015775227185023338, 0.002665548848141959, 0.028641254150485164]",0.3064969908602201,0.26446650545780925,"[18.26528871572053, -1.8155772072646372, 0.15712082000600275]","[5.761826940391521, 0.6093428164901985, 0.082887731621875]","[0.0032820226517069223, 0.005382096100418411, 0.06680146275119869]",0.5191584208652134,0.7913844041729181,0.008091962043304387,-0.7458178504700865,"[0.06466527148557549, 0.03915373175654523, 0.01931775833868871, 0.022331827009549728, 0.02412162761561847, 0.012481996371218211, 0.005629999303684039, 0.00012201657038693416, 0.004698739663219978, 0.030818905506778564, 0.01032426168075061, 0.011650599186017031, 0.004549695729756386, 0.33085743680586843, 0.004000639561309971, 0.01671725500384484, 0.0224646551643806, 0.02277652362160498, 0.0019822988299190024, 0.01247856556383357, 4.137687060584246e-06, 0.003975611177578725, 0.0201291958837937, 0.024155526770298835, 0.018576425265815176, 0.019861027427386695, 0.10437217919767862, 0.06332800324387973, 0.012220942726746812, 0.24490596579654098, 0.007157389995082268, 0.01883921069140153, 1.3361329728072955e-07, 0.0014837213416143392, 0.0065916867930704125, 0.044070272106379746]","[0.06957218180449498, 0.04943941098906167, 0.12340812835118577, 0.15729161423910157, 0.03835163133508987, 0.05755110112455669, 0.0826035813345739, 0.11091806929650624, 0.07593716306685064, 0.07592457912219329, 0.02916527861426199, 0.0560510385642057, 0.043922564969361276, 0.1634888596549226, 0.06675327297350961, 0.1078003566784636, 0.10375143198712047, 0.09270363740705446, 0.06204508329106411, 0.060652773902776416, 0.11401348184419038, 0.06421976748344078, 0.03390338241462401, 0.038827430002709454, 0.07515678587203464, 0.09071765405192769, 0.09019984162839872, 0.04906126053749485, 0.03648148006710855, 0.22644165694025198, 0.05506850243715832, 0.07058114684679248, 0.06363670518955258, 0.08661745426123724, 0.09092635339649358, 0.18681533832022823]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_PUBLIC_ORDER_OFFENCES_20170401-20260101.png,3.5403171188625593,0.17030598306463873,1.7996242500316524,0.18121295214650615
Trust MPS,ROBBERY,"[2.051615672341588, -0.43180793458128514, 0.7556306822211081]","[0.3319997614187381, 0.0986591883045966, 3.385653109242277e-06]",0.4911649860893341,0.46032650039777867,"[2.051615672341588, -0.43180793458128514, 0.7556306822211081]","[2.0515509695518537, 0.24541409444893764, 0.10581103938319854]","[0.3245720933107988, 0.08776047600208549, 3.5078806823231365e-08]",1.003395437500245,0.12285796878702437,-0.39862115933865017,-0.8218200629729262,"[0.05225614892688619, 0.02319172950276659, 0.04318430532646528, 0.0014685002904430435, 0.002548625155553372, 0.0043273134063821815, 0.00886553524006138, 0.00256870742023589, 0.019377871491093226, 0.05005078547472147, 0.024098307131592847, 0.0017531217767288326, 0.19459890513237732, 0.017417977353588073, 0.010410422801598254, 0.013976141003651832, 0.002478096609399215, 1.1642477206624563e-07, 0.06728209570838893, 0.010290681265616582, 0.02805040741692889, 0.008011048738669363, 0.0025359904737722217, 0.07030170731396025, 0.008508161720885248, 0.020680784684821568, 0.038701832306403706, 0.029674051992154456, 0.027179930557692564, 7.022323189755173e-06, 0.001001654174436305, 0.03429516452243996, 0.0016269094415153104, 0.042626106664064564, 0.010623876589521915, 0.0033330078798765052]","[0.06649090038177435, 0.09556931910619337, 0.053862911999003116, 0.1162159387482703, 0.14349059585353796, 0.06925454836007167, 0.06120113177140213, 0.06903472524173343, 0.0730104187121132, 0.07221016370727201, 0.11415623555287782, 0.069628599806897, 0.2799624219825224, 0.034189486322666524, 0.04009234316425912, 0.25957375999329557, 0.11252037021458759, 0.0676905730093655, 0.11439233250737135, 0.07435350587147639, 0.04477292595620112, 0.12333042887040802, 0.11622450804303358, 0.04477440282429629, 0.06364871996209376, 0.03391408666697221, 0.04396442914259578, 0.03438460449186049, 0.03871893753534987, 0.08740891754628838, 0.07171239965106446, 0.04083359711020623, 0.043654921251515405, 0.1295264992008951, 0.03119987299636219, 0.06503046644416682]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_ROBBERY_20170401-20260101.png,0.8460349027403886,0.655067201191825,0.397098189538358,0.6754371925838251
Trust MPS,SEXUAL OFFENCES,"[15.664293004594793, -1.8867215544466536, 0.37727885303421027]","[5.998468401879232e-06, 2.7754764597363395e-06, 0.003106886674543479]",0.5501245354013594,0.5228593557287146,"[15.664293004594793, -1.8867215544466536, 0.37727885303421027]","[2.137776892746529, 0.2416254704673899, 0.07324940522257023]","[2.0656258405171298e-08, 5.343764590727982e-09, 1.1832304607800649e-05]",0.6244406874967561,0.5281822911785725,0.01467800060831152,-0.11894242412273526,"[0.07940586617343384, 0.0428009623068763, 0.030291083771242042, 3.588568278558631e-05, 0.030766323420539046, 0.020492671369381092, 0.0012769690304684851, 0.00201413048140497, 0.0033348478502703005, 0.0013711333734258474, 0.001499264735203175, 0.0015014425267664212, 0.011901406506752522, 0.0015362476180023885, 0.0032502141250603128, 0.019196661129388566, 0.020022688456105112, 0.003724862185024153, 0.006435693336932978, 0.004683958687386191, 0.006845026092438451, 0.0009312642150280334, 0.02352824481799253, 0.05297380790976132, 0.023775616742352148, 0.03108572546614857, 0.05374266870361954, 0.03260229444995068, 0.0003126097287891303, 1.5509919148023633e-05, 0.001282358539996303, 2.502483372361925e-05, 0.07868369376075832, 0.039700591851712215, 0.005999015689448974, 0.006384967582838612]","[0.04659866713030322, 0.036275698255098715, 0.16462338122481768, 0.1787409142961639, 0.03178419508288512, 0.034758318283570816, 0.09108401203034378, 0.051426800175295745, 0.12205405159165805, 0.06330329980115279, 0.10636909266169103, 0.049813728624862774, 0.3516314348961036, 0.04387925950815555, 0.16702127171834286, 0.11365030518320113, 0.06633418943702296, 0.04653470672281734, 0.05369701223006951, 0.032958236296211696, 0.03475696825621817, 0.12777232493298363, 0.06160953212839787, 0.04318969560992936, 0.034840745778015686, 0.04307842244859231, 0.04553671719862165, 0.028394073420754097, 0.07316987582740198, 0.07172835055270124, 0.07571629087485972, 0.05583388449601416, 0.1339375212377697, 0.15371565105530868, 0.0871504957193118, 0.0770308753133511]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_SEXUAL_OFFENCES_20170401-20260101.png,0.1923110014913787,0.9083227602197551,0.08861592616993338,0.9154140415189902
Trust MPS,THEFT,"[11.558943277963508, -1.2691385529404204, 0.8461944645132173]","[1.431346941352546e-05, 6.505304926657011e-06, 0.00010494376014627777]",0.4927748225668974,0.462033902722467,"[11.558943277963508, -1.2691385529404204, 0.8461944645132173]","[2.431479699196979, 0.22418374883134456, 0.13246443332397212]","[3.80281511482349e-05, 2.6191528419909957e-06, 3.09270290711996e-07]",0.6477606634287958,0.5630242138718755,0.3759394174396086,-0.05107336712696409,"[0.053718853584873105, 0.04670179329171514, 0.03268927702194589, 0.025294789083656136, 0.00799015557367054, 0.0002640715578895772, 0.005053688993899688, 0.007116216175206719, 0.010538009043277497, 0.02427904343195552, 0.005439080736678983, 0.0024654559288181457, 0.13695383557381569, 0.009112801589205024, 0.0073512714327687535, 0.2002917887607835, 0.008271487853075622, 0.0010352045522368167, 0.005280968109932138, 0.0010457585830813592, 0.0014029253677721957, 0.010461837247182732, 0.0057019449803733, 0.0006084565741923417, 0.00205164876942844, 0.08378501069575472, 0.0485656594634799, 0.05501524883895477, 0.007016882179984988, 0.0014674793925818941, 0.001254960415344694, 0.0663520835773235, 0.039169439382957, 0.004246843032250701, 0.005598718389093101, 0.00888660445448948]","[0.030223386127655183, 0.028313293746367096, 0.048423312111790795, 0.03874202077901766, 0.08646390677346305, 0.14593142111926616, 0.0929171099331546, 0.053464356105053956, 0.050840372718552795, 0.0312913573312407, 0.08971998093402922, 0.09872564717499033, 0.3096135795182102, 0.05665233683155249, 0.07806052560093976, 0.24892825614671277, 0.07122431788445127, 0.07387875702956714, 0.07893436674704957, 0.10497589778500549, 0.09013507564818157, 0.0548482766859843, 0.05858781775890709, 0.08542639204007363, 0.08690339924156631, 0.06004942658772772, 0.06088572285485433, 0.06407350442737347, 0.07057913284502362, 0.07525385029949641, 0.09299899848968926, 0.09356685215269789, 0.12084718820655282, 0.074375917629521, 0.04982001754446046, 0.044324225189821154]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_THEFT_20170401-20260101.png,1.743848916801043,0.41814606972378987,0.8399515478938115,0.4407527857062403
Trust MPS,VEHICLE OFFENCES,"[-11.891366838057838, 1.2652580303041108, 0.09141224572144765]","[0.025474560137779566, 0.02140553393585747, 0.5113976007316384]",0.24903248719982685,0.20351930460587697,"[-11.891366838057838, 1.2652580303041108, 0.09141224572144765]","[2.6851899809705597, 0.2843365908295183, 0.1346268289970548]","[9.826305210789712e-05, 9.23560590693811e-05, 0.5018697036309597]",0.2455469774940563,0.18919407393664045,0.2851806565134658,-0.7435246350370215,"[0.04830807262971915, 0.03642245334873223, 0.043169668170954606, 0.05063061902288505, 0.026729876564137684, 0.025961568065839824, 0.006187874969748889, 9.064498123151114e-09, 0.002137048021493442, 0.0017284363839886088, 0.002474298667346355, 3.0979585295082626e-05, 0.15791607934076374, 0.014257791678798407, 0.004210701833208636, 0.05024921542245585, 0.018031074104662568, 2.7156732111053743e-06, 0.005361778107190429, 0.012016322984651225, 0.008966808358558877, 0.01536164499829609, 0.025628838273831524, 0.012211159006607384, 0.024505616530045994, 0.12294405864699536, 0.021079330808384634, 0.015231353908062017, 0.013418296616643276, 0.007975716449228419, 0.00502303967967462, 0.00024491183119441435, 0.0004161752399031505, 0.00018947494394139374, 0.005805176685592174, 2.9416796440507367e-05]","[0.034538121531121485, 0.03332144756629789, 0.05630274547711628, 0.09136873457956546, 0.05123484545732657, 0.10506454319094471, 0.08158602024671893, 0.19869918275138498, 0.07234512865678948, 0.13355421180568885, 0.1691628668355741, 0.11364592451025027, 0.11323158998035479, 0.12340027767637846, 0.08916507586397443, 0.12814049400820504, 0.07970970643560688, 0.029351427522335292, 0.14453508305250728, 0.08801660139388368, 0.03017811712881828, 0.029358112112807234, 0.039867728146412984, 0.027976184615169507, 0.04894249629151973, 0.12722175786083856, 0.02880634444747461, 0.029068214902934555, 0.028292212423750702, 0.04404790192296293, 0.04306432851816171, 0.0724669274499623, 0.09992869258801439, 0.08211473184829142, 0.17090334031632365, 0.1613888808845304]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_VEHICLE_OFFENCES_20170401-20260101.png,1.5056331580816118,0.47103796692079314,0.7202030181390898,0.49414416273715833
Trust MPS,VIOLENCE AGAINST THE PERSON,"[35.7007821278748, -3.3357381592258544, 0.3412311260091133]","[5.92635218112938e-06, 2.127974155874156e-06, 0.0016140387743955162]",0.6806490239581293,0.6612944193495311,"[35.7007821278748, -3.3357381592258544, 0.3412311260091133]","[6.765567685363186, 0.5795995610130695, 0.09940270136837637]","[8.151131642114651e-06, 1.9840660208747633e-06, 0.0016270617683460235]",0.928313263344227,0.9705574252430982,-0.07530268841968218,-0.318580462743832,"[0.0011546658519802641, 0.009284171470218117, 0.007234278275430862, 0.04598076507697651, 0.01944088180001732, 0.012539846700201042, 0.003691901672321721, 0.0001242202190541372, 0.005177610658114791, 0.03192359863875528, 0.01460088103501962, 0.00013152989097587955, 0.12295848799677349, 0.09118962374387045, 0.06831918551501011, 0.09929207174192155, 0.02356718272563482, 0.0063642320301358565, 0.017731566119282446, 0.008854971349209928, 0.0006228028567326276, 0.0008528802904299456, 0.027071463758954632, 0.028980146338669063, 0.00421723385354015, 0.0064083771760054245, 0.06379437389780154, 0.10207059590143437, 0.021569450601595267, 0.005770730721978675, 0.008655515351667288, 0.01554059435678692, 0.010114207791755097, 0.03752708951293217, 0.0031629313786499863, 0.007859518528842015]","[0.2716881229329562, 0.1062808373982187, 0.0963351926547732, 0.17279594696009531, 0.06088477423619609, 0.08520515147935581, 0.06049899351299043, 0.06651283618171933, 0.049245149175467906, 0.03898675491285647, 0.04486231964953269, 0.05380975883059856, 0.17377059623975633, 0.05001983013842512, 0.1882281766671774, 0.240419509777123, 0.04424445121917066, 0.043449518448274355, 0.06901872864061293, 0.06329051034076882, 0.0536768330145819, 0.06833904937181773, 0.07094446478859484, 0.04747784300524077, 0.1035227011059035, 0.1165518808974364, 0.06562790024546822, 0.05292247723210536, 0.03307944259653195, 0.04091685289792012, 0.0319142664948536, 0.04297089460015385, 0.07394701476845471, 0.09712151998925563, 0.07382069297320915, 0.047619006622403065]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_VIOLENCE_AGAINST_THE_PERSON_20170401-20260101.png,0.9383650389545259,0.6255134043571161,0.4415944424711448,0.6467544725384877
Fair treatment,ARSON AND CRIMINAL DAMAGE,"[-12.309303389826106, 1.4090893541239247, -0.07781142137823271]","[0.15217043888317705, 0.1331274591405761, 0.5800223497993642]",0.0750542790124824,0.018996962588996524,"[-12.309303389826106, 1.4090893541239247, -0.07781142137823271]","[11.439065626656605, 1.2460659005528407, 0.17023184117401394]","[0.28969777259112744, 0.2662782105793056, 0.650600641192584]",0.14054323678436517,0.0010266723031456375,0.15055177729212355,-1.5713010429025052,"[0.09735666771183918, 0.04386495569810586, 0.028979506415148747, 0.018276119409958425, 0.027331847628044845, 0.06446623051054369, 0.012438695876877343, 0.0194002524463007, 0.01579357731655456, 0.017395886215247177, 0.032337709453324676, 0.023247552284314476, 0.3811006328648113, 0.00769336793989785, 0.020785737237381342, 0.08692264819584443, 0.00016158889609052134, 0.0017706868813379168, 0.0032602626968750797, 0.014624394427585306, 0.011836135824933735, 0.012275164837521666, 0.17499731814785488, 0.006284368069917575, 0.016737694445971837, 0.040737164522140046, 0.029973328266540998, 0.03581641659569652, 0.018660051049031717, 0.08482031566426959, 0.019838338816984824, 0.014764171947057812, 0.014019674675061924, 0.011273225269984909, 0.004263409207067423, 0.007443922228906564]","[0.17121768466259824, 0.11500976900331322, 0.1305031675395773, 0.04780030886002412, 0.06594518891387086, 0.11238176561679869, 0.03628140327887278, 0.05677183298568944, 0.042638844325183084, 0.03761355288172445, 0.06374247240523434, 0.03774797831439293, 0.22480686269980338, 0.051481613393207476, 0.1795958143894017, 0.22201374099471088, 0.030540858134267185, 0.03104813973773045, 0.040283009997520436, 0.09543004938257693, 0.030246636747860746, 0.04544126523972536, 0.25633042529199257, 0.08157438209143081, 0.039880893800345936, 0.06686960931317118, 0.07615249933327412, 0.08089794788450722, 0.042645759410219, 0.09639963679991195, 0.06284314694425058, 0.07667278592297869, 0.05602824520538427, 0.04800181956497085, 0.033522689233984576, 0.11363819969949357]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Fair_treatment_ARSON_AND_CRIMINAL_DAMAGE_20170401-20260101.png,0.8898063633092534,0.6408863225819731,0.41816360076294024,0.6616936153086124
