date,crime_type,crime_count,headline_count,headline_share,signed_jsd
4/1/2017,ARSON AND CRIMINAL DAMAGE,5136,11,0.013301088,-0.308342629
4/1/2017,BURGLARY,5852,12,0.014510278,-0.308342629
4/1/2017,DOMESTIC ABUSE,8503,6,0.007255139,-0.308342629
4/1/2017,DRUG OFFENCES,2891,56,0.067714631,0.308342629
4/1/2017,GUN CRIME,214,26,0.031438936,0.308342629
4/1/2017,HATE CRIME,4887,50,0.060459492,0.308342629
4/1/2017,KNIFE CRIME,2042,123,0.148730351,0.308342629
4/1/2017,LETHAL BARREL DISCHARGE,26,44,0.053204353,0.308342629
4/1/2017,MISCELLANEOUS CRIMES AGAINST SOCIETY,3272,2,0.00241838,-0.308342629
4/1/2017,PUBLIC ORDER OFFENCES,3761,0,0,-0.308342629
4/1/2017,ROBBERY,2498,29,0.035066505,0.308342629
4/1/2017,SEXUAL OFFENCES,1441,47,0.056831923,0.308342629
4/1/2017,THEFT,17894,29,0.035066505,-0.308342629
4/1/2017,VEHICLE OFFENCES,8594,9,0.010882709,-0.308342629
4/1/2017,VIOLENCE AGAINST THE PERSON,15860,383,0.46311971,0.308342629
5/1/2017,ARSON AND CRIMINAL DAMAGE,5482,13,0.016795866,-0.309730833
5/1/2017,BURGLARY,5826,1,0.00129199,-0.309730833
5/1/2017,DOMESTIC ABUSE,8852,3,0.003875969,-0.309730833
5/1/2017,DRUG OFFENCES,3193,65,0.083979328,0.309730833
5/1/2017,GUN CRIME,256,10,0.012919897,0.309730833
5/1/2017,HATE CRIME,5190,21,0.027131783,-0.309730833
5/1/2017,KNIFE CRIME,1877,130,0.167958656,0.309730833
5/1/2017,LETHAL BARREL DISCHARGE,37,38,0.049095607,0.309730833
5/1/2017,MISCELLANEOUS CRIMES AGAINST SOCIETY,3386,5,0.006459948,-0.309730833
5/1/2017,PUBLIC ORDER OFFENCES,4352,2,0.002583979,-0.309730833
5/1/2017,ROBBERY,2482,31,0.04005168,0.309730833
5/1/2017,SEXUAL OFFENCES,1706,51,0.065891473,0.309730833
5/1/2017,THEFT,19622,29,0.0374677,-0.309730833
5/1/2017,VEHICLE OFFENCES,9221,19,0.024547804,-0.309730833
5/1/2017,VIOLENCE AGAINST THE PERSON,17534,356,0.45994832,0.309730833
6/1/2017,ARSON AND CRIMINAL DAMAGE,5328,83,0.060144928,0.307693699
6/1/2017,BURGLARY,5731,6,0.004347826,-0.307693699
6/1/2017,DOMESTIC ABUSE,9151,5,0.003623188,-0.307693699
6/1/2017,DRUG OFFENCES,2875,46,0.033333333,0.307693699
6/1/2017,GUN CRIME,287,15,0.010869565,0.307693699
6/1/2017,HATE CRIME,6854,52,0.037681159,-0.307693699
6/1/2017,KNIFE CRIME,2209,137,0.099275362,0.307693699
6/1/2017,LETHAL BARREL DISCHARGE,40,59,0.042753623,0.307693699
6/1/2017,MISCELLANEOUS CRIMES AGAINST SOCIETY,3217,7,0.005072464,-0.307693699
6/1/2017,PUBLIC ORDER OFFENCES,4970,14,0.010144928,-0.307693699
6/1/2017,ROBBERY,2508,30,0.02173913,-0.307693699
6/1/2017,SEXUAL OFFENCES,1813,29,0.021014493,0.307693699
6/1/2017,THEFT,18943,21,0.015217391,-0.307693699
6/1/2017,VEHICLE OFFENCES,8407,18,0.013043478,-0.307693699
6/1/2017,VIOLENCE AGAINST THE PERSON,18037,858,0.62173913,0.307693699
7/1/2017,ARSON AND CRIMINAL DAMAGE,5471,34,0.055016181,-0.256731543
7/1/2017,BURGLARY,6216,9,0.014563107,-0.256731543
7/1/2017,DOMESTIC ABUSE,9351,3,0.004854369,-0.256731543
7/1/2017,DRUG OFFENCES,3276,46,0.074433657,0.256731543
7/1/2017,GUN CRIME,355,15,0.024271845,0.256731543
7/1/2017,HATE CRIME,6158,29,0.046925566,-0.256731543
7/1/2017,KNIFE CRIME,2181,96,0.155339806,0.256731543
7/1/2017,LETHAL BARREL DISCHARGE,44,23,0.037216828,0.256731543
7/1/2017,MISCELLANEOUS CRIMES AGAINST SOCIETY,3539,0,0,-0.256731543
7/1/2017,PUBLIC ORDER OFFENCES,4957,3,0.004854369,-0.256731543
7/1/2017,ROBBERY,2941,25,0.040453074,0.256731543
7/1/2017,SEXUAL OFFENCES,1778,55,0.088996764,0.256731543
7/1/2017,THEFT,20526,27,0.04368932,-0.256731543
7/1/2017,VEHICLE OFFENCES,8646,16,0.025889968,-0.256731543
7/1/2017,VIOLENCE AGAINST THE PERSON,18300,237,0.383495146,0.256731543
8/1/2017,ARSON AND CRIMINAL DAMAGE,5174,24,0.038095238,-0.258088921
8/1/2017,BURGLARY,6267,11,0.017460317,-0.258088921
8/1/2017,DOMESTIC ABUSE,8838,5,0.007936508,-0.258088921
8/1/2017,DRUG OFFENCES,3414,77,0.122222222,0.258088921
8/1/2017,GUN CRIME,259,14,0.022222222,0.258088921
8/1/2017,HATE CRIME,5286,24,0.038095238,-0.258088921
8/1/2017,KNIFE CRIME,2147,113,0.179365079,0.258088921
8/1/2017,LETHAL BARREL DISCHARGE,50,19,0.03015873,0.258088921
8/1/2017,MISCELLANEOUS CRIMES AGAINST SOCIETY,3289,2,0.003174603,-0.258088921
8/1/2017,PUBLIC ORDER OFFENCES,4222,4,0.006349206,-0.258088921
8/1/2017,ROBBERY,2728,31,0.049206349,0.258088921
8/1/2017,SEXUAL OFFENCES,1651,45,0.071428571,0.258088921
8/1/2017,THEFT,20046,32,0.050793651,-0.258088921
8/1/2017,VEHICLE OFFENCES,8633,10,0.015873016,-0.258088921
8/1/2017,VIOLENCE AGAINST THE PERSON,16154,219,0.347619048,0.258088921
9/1/2017,ARSON AND CRIMINAL DAMAGE,4961,6,0.008108108,-0.276684647
9/1/2017,BURGLARY,6045,18,0.024324324,-0.276684647
9/1/2017,DOMESTIC ABUSE,8188,4,0.005405405,-0.276684647
9/1/2017,DRUG OFFENCES,3110,47,0.063513514,0.276684647
9/1/2017,GUN CRIME,236,4,0.005405405,0.276684647
9/1/2017,HATE CRIME,4707,30,0.040540541,-0.276684647
9/1/2017,KNIFE CRIME,2028,104,0.140540541,0.276684647
9/1/2017,LETHAL BARREL DISCHARGE,21,41,0.055405405,0.276684647
9/1/2017,MISCELLANEOUS CRIMES AGAINST SOCIETY,3074,6,0.008108108,-0.276684647
9/1/2017,PUBLIC ORDER OFFENCES,3978,5,0.006756757,-0.276684647
9/1/2017,ROBBERY,2765,55,0.074324324,0.276684647
9/1/2017,SEXUAL OFFENCES,1672,51,0.068918919,0.276684647
9/1/2017,THEFT,18603,20,0.027027027,-0.276684647
9/1/2017,VEHICLE OFFENCES,8910,19,0.025675676,-0.276684647
9/1/2017,VIOLENCE AGAINST THE PERSON,16377,330,0.445945946,0.276684647
10/1/2017,ARSON AND CRIMINAL DAMAGE,5420,13,0.017906336,-0.270614827
10/1/2017,BURGLARY,6721,12,0.016528926,-0.270614827
10/1/2017,DOMESTIC ABUSE,8927,9,0.012396694,-0.270614827
10/1/2017,DRUG OFFENCES,3464,64,0.08815427,0.270614827
10/1/2017,GUN CRIME,256,15,0.020661157,0.270614827
10/1/2017,HATE CRIME,5023,20,0.027548209,-0.270614827
10/1/2017,KNIFE CRIME,2264,103,0.141873278,0.270614827
10/1/2017,LETHAL BARREL DISCHARGE,23,29,0.039944904,0.270614827
10/1/2017,MISCELLANEOUS CRIMES AGAINST SOCIETY,3442,1,0.00137741,-0.270614827
10/1/2017,PUBLIC ORDER OFFENCES,4379,3,0.004132231,-0.270614827
10/1/2017,ROBBERY,3058,38,0.052341598,0.270614827
10/1/2017,SEXUAL OFFENCES,1799,112,0.154269973,0.270614827
10/1/2017,THEFT,19165,31,0.042699725,-0.270614827
10/1/2017,VEHICLE OFFENCES,9279,19,0.026170799,-0.270614827
10/1/2017,VIOLENCE AGAINST THE PERSON,17829,257,0.35399449,0.270614827
11/1/2017,ARSON AND CRIMINAL DAMAGE,5194,8,0.011080332,-0.260446429
11/1/2017,BURGLARY,7348,10,0.013850416,-0.260446429
11/1/2017,DOMESTIC ABUSE,7979,9,0.012465374,-0.260446429
11/1/2017,DRUG OFFENCES,3200,76,0.105263158,0.260446429
11/1/2017,GUN CRIME,278,16,0.022160665,0.260446429
11/1/2017,HATE CRIME,4237,36,0.049861496,0.260446429
11/1/2017,KNIFE CRIME,2136,97,0.134349031,0.260446429
11/1/2017,LETHAL BARREL DISCHARGE,26,23,0.031855956,0.260446429
11/1/2017,MISCELLANEOUS CRIMES AGAINST SOCIETY,3784,3,0.004155125,-0.260446429
11/1/2017,PUBLIC ORDER OFFENCES,3971,5,0.006925208,-0.260446429
11/1/2017,ROBBERY,3159,20,0.027700831,-0.260446429
11/1/2017,SEXUAL OFFENCES,1840,103,0.14265928,0.260446429
11/1/2017,THEFT,19352,36,0.049861496,-0.260446429
11/1/2017,VEHICLE OFFENCES,9275,19,0.026315789,-0.260446429
11/1/2017,VIOLENCE AGAINST THE PERSON,16936,261,0.361495845,0.260446429
12/1/2017,ARSON AND CRIMINAL DAMAGE,4740,20,0.031446541,-0.24715413
12/1/2017,BURGLARY,6989,22,0.034591195,-0.24715413
12/1/2017,DOMESTIC ABUSE,8712,5,0.007861635,-0.24715413
12/1/2017,DRUG OFFENCES,2619,48,0.075471698,0.24715413
12/1/2017,GUN CRIME,263,12,0.018867925,0.24715413
12/1/2017,HATE CRIME,3896,18,0.028301887,-0.24715413
12/1/2017,KNIFE CRIME,1851,70,0.110062893,0.24715413
12/1/2017,LETHAL BARREL DISCHARGE,27,20,0.031446541,0.24715413
12/1/2017,MISCELLANEOUS CRIMES AGAINST SOCIETY,3349,3,0.004716981,-0.24715413
12/1/2017,PUBLIC ORDER OFFENCES,3363,7,0.011006289,-0.24715413
12/1/2017,ROBBERY,2825,26,0.040880503,0.24715413
12/1/2017,SEXUAL OFFENCES,1509,112,0.176100629,0.24715413
12/1/2017,THEFT,17573,24,0.037735849,-0.24715413
12/1/2017,VEHICLE OFFENCES,8522,22,0.034591195,-0.24715413
12/1/2017,VIOLENCE AGAINST THE PERSON,16320,227,0.356918239,0.24715413
1/1/2018,ARSON AND CRIMINAL DAMAGE,4929,10,0.011723329,-0.281472379
1/1/2018,BURGLARY,7639,19,0.022274326,-0.281472379
1/1/2018,DOMESTIC ABUSE,8492,9,0.010550996,-0.281472379
1/1/2018,DRUG OFFENCES,3098,55,0.064478312,0.281472379
1/1/2018,GUN CRIME,235,16,0.018757327,0.281472379
1/1/2018,HATE CRIME,4092,45,0.052754982,0.281472379
1/1/2018,KNIFE CRIME,2018,142,0.166471278,0.281472379
1/1/2018,LETHAL BARREL DISCHARGE,34,14,0.016412661,0.281472379
1/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,3025,4,0.004689332,-0.281472379
1/1/2018,PUBLIC ORDER OFFENCES,3539,3,0.003516999,-0.281472379
1/1/2018,ROBBERY,2885,37,0.043376319,0.281472379
1/1/2018,SEXUAL OFFENCES,1663,172,0.201641266,0.281472379
1/1/2018,THEFT,17511,26,0.030480657,-0.281472379
1/1/2018,VEHICLE OFFENCES,9466,30,0.035169988,-0.281472379
1/1/2018,VIOLENCE AGAINST THE PERSON,16437,271,0.317702227,0.281472379
2/1/2018,ARSON AND CRIMINAL DAMAGE,4269,8,0.012820513,-0.314984172
2/1/2018,BURGLARY,6600,11,0.017628205,-0.314984172
2/1/2018,DOMESTIC ABUSE,7576,3,0.004807692,-0.314984172
2/1/2018,DRUG OFFENCES,2845,70,0.112179487,0.314984172
2/1/2018,GUN CRIME,198,9,0.014423077,0.314984172
2/1/2018,HATE CRIME,3783,22,0.03525641,-0.314984172
2/1/2018,KNIFE CRIME,1634,140,0.224358974,0.314984172
2/1/2018,LETHAL BARREL DISCHARGE,34,15,0.024038462,0.314984172
2/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,2491,2,0.003205128,-0.314984172
2/1/2018,PUBLIC ORDER OFFENCES,3354,0,0,-0.314984172
2/1/2018,ROBBERY,2491,24,0.038461538,0.314984172
2/1/2018,SEXUAL OFFENCES,1538,78,0.125,0.314984172
2/1/2018,THEFT,16211,22,0.03525641,-0.314984172
2/1/2018,VEHICLE OFFENCES,8776,15,0.024038462,-0.314984172
2/1/2018,VIOLENCE AGAINST THE PERSON,14726,205,0.328525641,0.314984172
3/1/2018,ARSON AND CRIMINAL DAMAGE,4600,11,0.011969532,-0.285499587
3/1/2018,BURGLARY,6360,21,0.022850925,-0.285499587
3/1/2018,DOMESTIC ABUSE,8250,2,0.002176279,-0.285499587
3/1/2018,DRUG OFFENCES,2849,73,0.079434168,0.285499587
3/1/2018,GUN CRIME,264,26,0.028291621,0.285499587
3/1/2018,HATE CRIME,4974,75,0.081610446,0.285499587
3/1/2018,KNIFE CRIME,2027,171,0.186071817,0.285499587
3/1/2018,LETHAL BARREL DISCHARGE,40,51,0.055495103,0.285499587
3/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,2757,4,0.004352557,-0.285499587
3/1/2018,PUBLIC ORDER OFFENCES,3979,1,0.001088139,-0.285499587
3/1/2018,ROBBERY,2599,56,0.0609358,0.285499587
3/1/2018,SEXUAL OFFENCES,1684,74,0.080522307,0.285499587
3/1/2018,THEFT,17207,25,0.027203482,-0.285499587
3/1/2018,VEHICLE OFFENCES,8939,30,0.032644178,-0.285499587
3/1/2018,VIOLENCE AGAINST THE PERSON,17187,299,0.325353645,0.285499587
4/1/2018,ARSON AND CRIMINAL DAMAGE,4765,14,0.012522361,-0.301727423
4/1/2018,BURGLARY,6356,138,0.123434705,0.301727423
4/1/2018,DOMESTIC ABUSE,8946,3,0.002683363,-0.301727423
4/1/2018,DRUG OFFENCES,3032,94,0.084078712,0.301727423
4/1/2018,GUN CRIME,273,27,0.024150268,0.301727423
4/1/2018,HATE CRIME,4753,78,0.069767442,0.301727423
4/1/2018,KNIFE CRIME,2091,284,0.254025045,0.301727423
4/1/2018,LETHAL BARREL DISCHARGE,24,87,0.077817531,0.301727423
4/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,2610,1,0.000894454,-0.301727423
4/1/2018,PUBLIC ORDER OFFENCES,3992,3,0.002683363,-0.301727423
4/1/2018,ROBBERY,2560,44,0.039355993,0.301727423
4/1/2018,SEXUAL OFFENCES,1594,40,0.035778175,0.301727423
4/1/2018,THEFT,17373,34,0.030411449,-0.301727423
4/1/2018,VEHICLE OFFENCES,8927,22,0.019677996,-0.301727423
4/1/2018,VIOLENCE AGAINST THE PERSON,16601,249,0.222719141,0.301727423
5/1/2018,ARSON AND CRIMINAL DAMAGE,5001,15,0.018427518,-0.306872471
5/1/2018,BURGLARY,6385,36,0.044226044,-0.306872471
5/1/2018,DOMESTIC ABUSE,9534,0,0,-0.306872471
5/1/2018,DRUG OFFENCES,3106,65,0.07985258,0.306872471
5/1/2018,GUN CRIME,303,19,0.023341523,0.306872471
5/1/2018,HATE CRIME,5317,44,0.054054054,-0.306872471
5/1/2018,KNIFE CRIME,2093,219,0.269041769,0.306872471
5/1/2018,LETHAL BARREL DISCHARGE,47,72,0.088452088,0.306872471
5/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,2273,3,0.003685504,-0.306872471
5/1/2018,PUBLIC ORDER OFFENCES,4404,0,0,-0.306872471
5/1/2018,ROBBERY,2609,23,0.028255528,-0.306872471
5/1/2018,SEXUAL OFFENCES,1803,48,0.058968059,0.306872471
5/1/2018,THEFT,18315,37,0.045454545,-0.306872471
5/1/2018,VEHICLE OFFENCES,8871,16,0.01965602,-0.306872471
5/1/2018,VIOLENCE AGAINST THE PERSON,18980,217,0.266584767,0.306872471
6/1/2018,ARSON AND CRIMINAL DAMAGE,4839,40,0.040322581,-0.304843298
6/1/2018,BURGLARY,6092,30,0.030241935,-0.304843298
6/1/2018,DOMESTIC ABUSE,9790,2,0.002016129,-0.304843298
6/1/2018,DRUG OFFENCES,2745,83,0.083669355,0.304843298
6/1/2018,GUN CRIME,217,17,0.017137097,0.304843298
6/1/2018,HATE CRIME,5600,38,0.038306452,-0.304843298
6/1/2018,KNIFE CRIME,2206,302,0.304435484,0.304843298
6/1/2018,LETHAL BARREL DISCHARGE,36,39,0.039314516,0.304843298
6/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,2806,3,0.003024194,-0.304843298
6/1/2018,PUBLIC ORDER OFFENCES,4364,1,0.001008065,-0.304843298
6/1/2018,ROBBERY,2894,62,0.0625,0.304843298
6/1/2018,SEXUAL OFFENCES,1859,46,0.046370968,0.304843298
6/1/2018,THEFT,18209,31,0.03125,-0.304843298
6/1/2018,VEHICLE OFFENCES,9026,19,0.019153226,-0.304843298
6/1/2018,VIOLENCE AGAINST THE PERSON,18827,279,0.28125,0.304843298
7/1/2018,ARSON AND CRIMINAL DAMAGE,5026,17,0.025073746,-0.278445769
7/1/2018,BURGLARY,6301,14,0.020648968,-0.278445769
7/1/2018,DOMESTIC ABUSE,10811,4,0.005899705,-0.278445769
7/1/2018,DRUG OFFENCES,2680,58,0.085545723,0.278445769
7/1/2018,GUN CRIME,311,20,0.029498525,0.278445769
7/1/2018,HATE CRIME,5761,27,0.039823009,-0.278445769
7/1/2018,KNIFE CRIME,2116,139,0.205014749,0.278445769
7/1/2018,LETHAL BARREL DISCHARGE,43,30,0.044247788,0.278445769
7/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,2631,2,0.002949853,-0.278445769
7/1/2018,PUBLIC ORDER OFFENCES,4961,2,0.002949853,-0.278445769
7/1/2018,ROBBERY,2970,39,0.057522124,0.278445769
7/1/2018,SEXUAL OFFENCES,2037,42,0.061946903,0.278445769
7/1/2018,THEFT,19713,25,0.036873156,-0.278445769
7/1/2018,VEHICLE OFFENCES,9078,13,0.019174041,-0.278445769
7/1/2018,VIOLENCE AGAINST THE PERSON,20222,246,0.362831858,0.278445769
8/1/2018,ARSON AND CRIMINAL DAMAGE,4565,46,0.051511758,-0.243034834
8/1/2018,BURGLARY,6506,24,0.0268757,-0.243034834
8/1/2018,DOMESTIC ABUSE,9611,2,0.002239642,-0.243034834
8/1/2018,DRUG OFFENCES,3395,65,0.072788354,0.243034834
8/1/2018,GUN CRIME,244,21,0.023516237,0.243034834
8/1/2018,HATE CRIME,4493,39,0.043673012,-0.243034834
8/1/2018,KNIFE CRIME,1951,171,0.191489362,0.243034834
8/1/2018,LETHAL BARREL DISCHARGE,33,34,0.038073908,0.243034834
8/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,2427,1,0.001119821,-0.243034834
8/1/2018,PUBLIC ORDER OFFENCES,3956,2,0.002239642,-0.243034834
8/1/2018,ROBBERY,2556,27,0.030235162,0.243034834
8/1/2018,SEXUAL OFFENCES,1650,54,0.060470325,0.243034834
8/1/2018,THEFT,18431,43,0.048152296,-0.243034834
8/1/2018,VEHICLE OFFENCES,9231,43,0.048152296,-0.243034834
8/1/2018,VIOLENCE AGAINST THE PERSON,17304,321,0.359462486,0.243034834
9/1/2018,ARSON AND CRIMINAL DAMAGE,4469,20,0.021786492,-0.239752522
9/1/2018,BURGLARY,6089,22,0.023965142,-0.239752522
9/1/2018,DOMESTIC ABUSE,9142,6,0.006535948,-0.239752522
9/1/2018,DRUG OFFENCES,3068,91,0.09912854,0.239752522
9/1/2018,GUN CRIME,279,19,0.020697168,0.239752522
9/1/2018,HATE CRIME,4658,55,0.059912854,0.239752522
9/1/2018,KNIFE CRIME,1709,148,0.161220044,0.239752522
9/1/2018,LETHAL BARREL DISCHARGE,26,61,0.066448802,0.239752522
9/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,2211,3,0.003267974,-0.239752522
9/1/2018,PUBLIC ORDER OFFENCES,4032,9,0.009803922,-0.239752522
9/1/2018,ROBBERY,2658,31,0.033769063,0.239752522
9/1/2018,SEXUAL OFFENCES,1718,79,0.086056645,0.239752522
9/1/2018,THEFT,18073,55,0.059912854,-0.239752522
9/1/2018,VEHICLE OFFENCES,9799,27,0.029411765,-0.239752522
9/1/2018,VIOLENCE AGAINST THE PERSON,17362,292,0.318082789,0.239752522
10/1/2018,ARSON AND CRIMINAL DAMAGE,4813,10,0.011198208,-0.269872292
10/1/2018,BURGLARY,7149,25,0.027995521,-0.269872292
10/1/2018,DOMESTIC ABUSE,9171,8,0.008958567,-0.269872292
10/1/2018,DRUG OFFENCES,3220,87,0.097424412,0.269872292
10/1/2018,GUN CRIME,270,17,0.019036954,0.269872292
10/1/2018,HATE CRIME,4718,74,0.082866741,0.269872292
10/1/2018,KNIFE CRIME,1888,137,0.153415454,0.269872292
10/1/2018,LETHAL BARREL DISCHARGE,48,50,0.055991041,0.269872292
10/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,2729,5,0.005599104,-0.269872292
10/1/2018,PUBLIC ORDER OFFENCES,4118,3,0.003359462,-0.269872292
10/1/2018,ROBBERY,2936,26,0.029115342,-0.269872292
10/1/2018,SEXUAL OFFENCES,1780,102,0.114221725,0.269872292
10/1/2018,THEFT,20043,35,0.039193729,-0.269872292
10/1/2018,VEHICLE OFFENCES,10509,23,0.025755879,-0.269872292
10/1/2018,VIOLENCE AGAINST THE PERSON,18000,291,0.325867861,0.269872292
11/1/2018,ARSON AND CRIMINAL DAMAGE,4724,16,0.016701461,-0.307403253
11/1/2018,BURGLARY,7887,16,0.016701461,-0.307403253
11/1/2018,DOMESTIC ABUSE,8509,11,0.011482255,-0.307403253
11/1/2018,DRUG OFFENCES,3391,82,0.08559499,0.307403253
11/1/2018,GUN CRIME,282,28,0.029227557,0.307403253
11/1/2018,HATE CRIME,5032,49,0.051148225,-0.307403253
11/1/2018,KNIFE CRIME,1823,294,0.306889353,0.307403253
11/1/2018,LETHAL BARREL DISCHARGE,42,45,0.04697286,0.307403253
11/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,3125,2,0.002087683,-0.307403253
11/1/2018,PUBLIC ORDER OFFENCES,3951,2,0.002087683,-0.307403253
11/1/2018,ROBBERY,3040,35,0.036534447,0.307403253
11/1/2018,SEXUAL OFFENCES,1729,74,0.077244259,0.307403253
11/1/2018,THEFT,19924,50,0.052192067,-0.307403253
11/1/2018,VEHICLE OFFENCES,10529,21,0.021920668,-0.307403253
11/1/2018,VIOLENCE AGAINST THE PERSON,17665,233,0.243215031,0.307403253
12/1/2018,ARSON AND CRIMINAL DAMAGE,4688,16,0.023391813,-0.280196982
12/1/2018,BURGLARY,7159,23,0.033625731,-0.280196982
12/1/2018,DOMESTIC ABUSE,9642,10,0.014619883,-0.280196982
12/1/2018,DRUG OFFENCES,3276,75,0.109649123,0.280196982
12/1/2018,GUN CRIME,193,6,0.00877193,0.280196982
12/1/2018,HATE CRIME,4789,23,0.033625731,-0.280196982
12/1/2018,KNIFE CRIME,1916,148,0.216374269,0.280196982
12/1/2018,LETHAL BARREL DISCHARGE,31,47,0.06871345,0.280196982
12/1/2018,MISCELLANEOUS CRIMES AGAINST SOCIETY,3148,0,0,-0.280196982
12/1/2018,PUBLIC ORDER OFFENCES,3689,2,0.002923977,-0.280196982
12/1/2018,ROBBERY,3005,30,0.043859649,0.280196982
12/1/2018,SEXUAL OFFENCES,1484,62,0.090643275,0.280196982
12/1/2018,THEFT,19411,27,0.039473684,-0.280196982
12/1/2018,VEHICLE OFFENCES,9644,20,0.029239766,-0.280196982
12/1/2018,VIOLENCE AGAINST THE PERSON,17923,195,0.285087719,0.280196982
1/1/2019,ARSON AND CRIMINAL DAMAGE,4547,15,0.016519824,-0.250483015
1/1/2019,BURGLARY,7455,11,0.012114537,-0.250483015
1/1/2019,DOMESTIC ABUSE,9412,12,0.013215859,-0.250483015
1/1/2019,DRUG OFFENCES,3509,93,0.102422908,0.250483015
1/1/2019,GUN CRIME,197,29,0.031938326,0.250483015
1/1/2019,HATE CRIME,4328,29,0.031938326,-0.250483015
1/1/2019,KNIFE CRIME,1918,238,0.262114537,0.250483015
1/1/2019,LETHAL BARREL DISCHARGE,21,27,0.029735683,0.250483015
1/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,2815,2,0.002202643,-0.250483015
1/1/2019,PUBLIC ORDER OFFENCES,3538,7,0.007709251,-0.250483015
1/1/2019,ROBBERY,2969,24,0.026431718,-0.250483015
1/1/2019,SEXUAL OFFENCES,1659,45,0.049559471,0.250483015
1/1/2019,THEFT,19039,54,0.059471366,-0.250483015
1/1/2019,VEHICLE OFFENCES,10859,63,0.06938326,-0.250483015
1/1/2019,VIOLENCE AGAINST THE PERSON,17412,259,0.285242291,0.250483015
2/1/2019,ARSON AND CRIMINAL DAMAGE,4370,10,0.01183432,-0.285217345
2/1/2019,BURGLARY,6680,23,0.027218935,-0.285217345
2/1/2019,DOMESTIC ABUSE,8752,11,0.013017751,-0.285217345
2/1/2019,DRUG OFFENCES,3480,84,0.099408284,0.285217345
2/1/2019,GUN CRIME,225,13,0.015384615,0.285217345
2/1/2019,HATE CRIME,4703,69,0.081656805,0.285217345
2/1/2019,KNIFE CRIME,1759,200,0.236686391,0.285217345
2/1/2019,LETHAL BARREL DISCHARGE,19,34,0.040236686,0.285217345
2/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,3250,3,0.003550296,-0.285217345
2/1/2019,PUBLIC ORDER OFFENCES,3667,2,0.002366864,-0.285217345
2/1/2019,ROBBERY,2996,35,0.041420118,0.285217345
2/1/2019,SEXUAL OFFENCES,1574,72,0.085207101,0.285217345
2/1/2019,THEFT,19755,20,0.023668639,-0.285217345
2/1/2019,VEHICLE OFFENCES,9675,38,0.044970414,-0.285217345
2/1/2019,VIOLENCE AGAINST THE PERSON,16813,231,0.273372781,0.285217345
3/1/2019,ARSON AND CRIMINAL DAMAGE,4968,3,0.002710027,-0.38208603
3/1/2019,BURGLARY,7219,22,0.019873532,-0.38208603
3/1/2019,DOMESTIC ABUSE,9198,12,0.010840108,-0.38208603
3/1/2019,DRUG OFFENCES,4429,70,0.063233966,0.38208603
3/1/2019,GUN CRIME,194,33,0.029810298,0.38208603
3/1/2019,HATE CRIME,5718,80,0.072267389,0.38208603
3/1/2019,KNIFE CRIME,1950,457,0.412827462,0.38208603
3/1/2019,LETHAL BARREL DISCHARGE,23,54,0.048780488,0.38208603
3/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,3599,1,0.000903342,-0.38208603
3/1/2019,PUBLIC ORDER OFFENCES,4464,3,0.002710027,-0.38208603
3/1/2019,ROBBERY,3202,36,0.032520325,-0.38208603
3/1/2019,SEXUAL OFFENCES,1704,55,0.04968383,0.38208603
3/1/2019,THEFT,21397,24,0.021680217,-0.38208603
3/1/2019,VEHICLE OFFENCES,10794,24,0.021680217,-0.38208603
3/1/2019,VIOLENCE AGAINST THE PERSON,18723,233,0.210478772,0.38208603
4/1/2019,ARSON AND CRIMINAL DAMAGE,4727,14,0.017610063,-0.307644442
4/1/2019,BURGLARY,6316,15,0.018867925,-0.307644442
4/1/2019,DOMESTIC ABUSE,9070,5,0.006289308,-0.307644442
4/1/2019,DRUG OFFENCES,3714,59,0.074213836,0.307644442
4/1/2019,GUN CRIME,217,8,0.010062893,0.307644442
4/1/2019,HATE CRIME,5334,29,0.036477987,-0.307644442
4/1/2019,KNIFE CRIME,2090,226,0.28427673,0.307644442
4/1/2019,LETHAL BARREL DISCHARGE,25,50,0.062893082,0.307644442
4/1/2019,MISCELLANEOUS CRIMES AGAINST SOCIETY,3586,4,0.005031447,-0.307644442
4/1/2019,PUBLIC ORDER OFFENCES,4135,6,0.00754717,-0.307644442
4/1/2019,ROBBERY,3441,20,0.025157233,-0.307644442
4/1/2019,SEXUAL OFFENCES,1596,76,0.095597484,0.307644442
4/1/2019,THEFT,21576,41,0.051572327,-0.307644442
4/1/2019,VEHICLE OFFENCES,10297,13,0.016352201,-0.307644442
