date,crime_type,crime_count,headline_count,crime_z,headline_z,divergence
1/1/2020,KNIFE CRIME,1954,216,0.887760043,0.674522249,-0.213237794
1/1/2020,ROBBERY,3365,60,1.512095109,1.569003432,0.056908323
1/1/2020,MISCELLANEOUS,3597,0,-0.115125055,-0.436446594,-0.321321539
1/1/2020,PUBLIC ORDER OFFENCES,4240,1,-0.46178775,-0.585154481,-0.123366731
1/1/2020,ARSON AND CRIMINAL DAMAGE,4422,19,-0.412706082,-0.009763248,0.402942834
1/1/2020,DRUG OFFENCES,4733,107,1.39233428,0.459454107,-0.932880173
1/1/2020,HATE CRIME,4990,63,-0.474770956,0.369800452,0.844571408
1/1/2020,BURGLARY,6992,28,1.189277056,0.428558839,-0.760718217
1/1/2020,DOMESTIC ABUSE,9362,6,0.292640077,0.027482234,-0.265157843
1/1/2020,VEHICLE OFFENCES,12090,9,2.771038615,0.415526297,-2.355512318
1/1/2020,VIOLENCE AGAINST THE PERSON,18066,285,-0.524780654,0.406418985,0.93119964
1/1/2020,THEFT,18840,54,-0.266427466,0.805236263,1.071663729
2/1/2020,LETHAL BARREL DISCHARGE,25,81,0.309455089,0.897980619,0.58852553
2/1/2020,GUN CRIME,164,20,-0.468069228,-0.104161275,0.363907954
2/1/2020,KNIFE CRIME,1732,281,0.081720684,1.331211334,1.249490649
2/1/2020,SEXUAL OFFENCES,1804,99,-0.128083046,0.274531634,0.40261468
2/1/2020,ROBBERY,3215,63,1.216828708,1.753423096,0.536594387
2/1/2020,MISCELLANEOUS,3883,1,0.062822909,0.492762283,0.429939374
2/1/2020,PUBLIC ORDER OFFENCES,4051,4,-0.792058426,-0.131447746,0.660610681
2/1/2020,DRUG OFFENCES,4236,95,0.704030108,0.129510554,-0.574519554
2/1/2020,ARSON AND CRIMINAL DAMAGE,4341,11,-0.621516567,-0.373125881,0.248390686
2/1/2020,HATE CRIME,5433,70,-0.055894594,0.569856433,0.625751027
2/1/2020,BURGLARY,6301,47,0.588532526,1.202324488,0.613791963
2/1/2020,DOMESTIC ABUSE,8896,8,-0.293994318,0.454265164,0.748259482
2/1/2020,VEHICLE OFFENCES,10762,8,1.667218793,0.263261524,-1.403957269
2/1/2020,VIOLENCE AGAINST THE PERSON,17279,322,-1.026071042,0.633200206,1.659271249
2/1/2020,THEFT,19725,59,-0.05762191,1.154629126,1.212251037
3/1/2020,LETHAL BARREL DISCHARGE,22,39,0.020435713,-0.522796936,-0.543232649
3/1/2020,GUN CRIME,166,12,-0.431149516,-0.774858262,-0.343708746
3/1/2020,SEXUAL OFFENCES,1544,48,-1.062098864,-0.868198441,0.193900423
3/1/2020,KNIFE CRIME,1583,115,-0.459269696,-0.345871559,0.113398138
3/1/2020,ROBBERY,2719,43,0.240481145,0.523958671,0.283477525
3/1/2020,MISCELLANEOUS,3071,1,-0.442399981,0.492762283,0.935162264
3/1/2020,DRUG OFFENCES,4015,95,0.397963263,0.129510554,-0.268452709
3/1/2020,PUBLIC ORDER OFFENCES,4090,4,-0.723907334,-0.131447746,0.592459589
3/1/2020,ARSON AND CRIMINAL DAMAGE,4386,11,-0.505510742,-0.373125881,0.132384861
3/1/2020,HATE CRIME,5347,40,-0.13721145,-0.287526346,-0.150314897
3/1/2020,BURGLARY,5362,17,-0.227819304,-0.019410747,0.208408558
3/1/2020,DOMESTIC ABUSE,9364,12,0.295157821,1.307831023,1.012673202
3/1/2020,VEHICLE OFFENCES,9588,11,0.691402174,0.720055844,0.02865367
3/1/2020,THEFT,14874,42,-1.202159484,-0.033306609,1.168852875
3/1/2020,VIOLENCE AGAINST THE PERSON,17657,160,-0.785298785,-0.359733788,0.425564996
4/1/2020,LETHAL BARREL DISCHARGE,4,15,-1.713680538,-1.334669824,0.379010714
4/1/2020,GUN CRIME,90,18,-1.834098575,-0.271835521,1.562263054
4/1/2020,MISCELLANEOUS,686,0,-1.926336671,-0.436446594,1.489890077
4/1/2020,KNIFE CRIME,964,124,-2.706739801,-0.254945378,2.451794423
4/1/2020,SEXUAL OFFENCES,996,28,-3.030716818,-1.316327882,1.714388936
4/1/2020,ROBBERY,1105,20,-2.93658532,-0.889925418,2.046659902
4/1/2020,ARSON AND CRIMINAL DAMAGE,3486,8,-2.825627244,-0.509386868,2.316240376
4/1/2020,PUBLIC ORDER OFFENCES,3538,1,-1.688507406,-0.585154481,1.103352926
4/1/2020,BURGLARY,3666,3,-1.702295027,-0.589553856,1.11274117
4/1/2020,HATE CRIME,4412,17,-1.021295872,-0.944853144,0.076442728
4/1/2020,DRUG OFFENCES,5422,107,2.346542679,0.459454107,-1.887088572
4/1/2020,VEHICLE OFFENCES,6343,4,-2.005808159,-0.345797569,1.66001059
4/1/2020,THEFT,7276,33,-2.994820066,-0.662213764,2.332606303
4/1/2020,DOMESTIC ABUSE,9437,27,0.387055484,4.508702997,4.121647513
4/1/2020,VIOLENCE AGAINST THE PERSON,15474,77,-2.17579042,-0.86845923,1.307331189
5/1/2020,LETHAL BARREL DISCHARGE,21,58,-0.075904078,0.119935768,0.195839846
5/1/2020,GUN CRIME,160,15,-0.541908653,-0.523346892,0.018561761
5/1/2020,MISCELLANEOUS,810,0,-1.849184407,-0.436446594,1.412737813
5/1/2020,KNIFE CRIME,1183,84,-1.911592866,-0.659061737,1.252531129
5/1/2020,SEXUAL OFFENCES,1277,41,-2.021261261,-1.025043745,0.996217516
5/1/2020,ROBBERY,1316,19,-2.521243917,-0.951398639,1.569845278
5/1/2020,BURGLARY,3894,14,-1.504075413,-0.14158427,1.362491143
5/1/2020,ARSON AND CRIMINAL DAMAGE,3903,33,-1.750639932,0.626121358,2.37676129
5/1/2020,PUBLIC ORDER OFFENCES,4345,5,-0.27830404,0.019787833,0.298091873
5/1/2020,HATE CRIME,5692,28,0.189001519,-0.630479458,-0.819480977
5/1/2020,DRUG OFFENCES,6898,97,4.390681426,0.184501146,-4.20618028
5/1/2020,VEHICLE OFFENCES,7275,3,-1.231139429,-0.498062342,0.733077086
5/1/2020,THEFT,8969,24,-2.595376217,-1.291120918,1.304255299
5/1/2020,DOMESTIC ABUSE,10586,15,1.833499518,1.948005418,0.1145059
5/1/2020,VIOLENCE AGAINST THE PERSON,17855,94,-0.659179983,-0.764262453,-0.10508247
6/1/2020,LETHAL BARREL DISCHARGE,39,88,1.658212173,1.134776878,-0.523435295
6/1/2020,GUN CRIME,177,19,-0.2280911,-0.187998398,0.040092702
6/1/2020,MISCELLANEOUS,1076,0,-1.683680357,-0.436446594,1.247233763
6/1/2020,KNIFE CRIME,1478,194,-0.840504528,0.452258252,1.29276278
6/1/2020,SEXUAL OFFENCES,1539,48,-1.080060706,-0.868198441,0.211862266
6/1/2020,ROBBERY,1716,22,-1.73386685,-0.766978975,0.966887875
6/1/2020,BURGLARY,4311,6,-1.141542172,-0.467380333,0.674161839
6/1/2020,ARSON AND CRIMINAL DAMAGE,4341,7,-0.621516567,-0.554807197,0.06670937
6/1/2020,PUBLIC ORDER OFFENCES,5070,19,0.988607286,2.13708593,1.148478643
6/1/2020,DRUG OFFENCES,5073,92,1.863206349,0.047024665,-1.816181684
6/1/2020,VEHICLE OFFENCES,8107,1,-0.539589661,-0.802591889,-0.263002228
6/1/2020,HATE CRIME,8281,297,2.637017101,7.057386134,4.420369033
6/1/2020,DOMESTIC ABUSE,10243,8,1.40170639,0.454265164,-0.947441226
6/1/2020,THEFT,11495,28,-1.999395613,-1.011606627,0.987788986
6/1/2020,VIOLENCE AGAINST THE PERSON,19112,301,0.141483317,0.50448654,0.363003223
7/1/2020,LETHAL BARREL DISCHARGE,45,76,2.236250923,0.728840434,-1.507410489
7/1/2020,GUN CRIME,209,23,0.362624293,0.147350096,-0.215274197
7/1/2020,KNIFE CRIME,1592,227,-0.426592425,0.785654248,1.212246673
7/1/2020,SEXUAL OFFENCES,1803,64,-0.131675415,-0.509694888,-0.378019473
7/1/2020,MISCELLANEOUS,1838,0,-1.209567251,-0.436446594,0.773120657
7/1/2020,ROBBERY,2197,32,-0.787045927,-0.152246763,0.634799164
7/1/2020,ARSON AND CRIMINAL DAMAGE,4702,11,0.309107941,-0.373125881,-0.682233822
7/1/2020,BURGLARY,4959,10,-0.578181165,-0.304482302,0.273698864
7/1/2020,DRUG OFFENCES,5015,135,1.782881114,1.229322398,-0.553558715
7/1/2020,PUBLIC ORDER OFFENCES,5765,3,2.203094696,-0.282683324,-2.48577802
7/1/2020,HATE CRIME,8091,97,2.457363582,1.341500935,-1.115862647
7/1/2020,VEHICLE OFFENCES,9026,8,0.224273604,0.263261524,0.03898792
7/1/2020,DOMESTIC ABUSE,10915,20,2.247668436,3.014962743,0.767294307
7/1/2020,THEFT,15221,31,-1.120288831,-0.801970909,0.318317922
7/1/2020,VIOLENCE AGAINST THE PERSON,20366,224,0.940235727,0.032536432,-0.907699295
8/1/2020,LETHAL BARREL DISCHARGE,33,48,1.080173422,-0.218344603,-1.298518025
8/1/2020,GUN CRIME,205,14,0.288784869,-0.607184015,-0.895968884
8/1/2020,POSSESSION OF WEAPONS,543,42,0.475048859,0.160567835,-0.314481024
8/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,889,1,-0.456669256,-0.373478014,0.083191241
8/1/2020,SEXUAL OFFENCES,1602,99,-0.853741489,0.274531634,1.128273123
8/1/2020,KNIFE CRIME,1753,142,0.157967651,-0.073093016,-0.231060667
8/1/2020,MISCELLANEOUS,2433,0,-0.839360823,-0.436446594,0.402914229
8/1/2020,ROBBERY,2495,20,-0.200450012,-0.889925418,-0.689475406
8/1/2020,DRUG OFFENCES,3824,98,0.133443954,0.211996442,0.078552488
8/1/2020,ARSON AND CRIMINAL DAMAGE,4681,13,0.254971889,-0.282285223,-0.537257112
8/1/2020,BURGLARY,4994,4,-0.547752716,-0.548829349,-0.001076633
8/1/2020,PUBLIC ORDER OFFENCES,5337,2,1.455180147,-0.433918902,-1.88909905
8/1/2020,HATE CRIME,7488,82,1.887200046,0.912809545,-0.9743905
8/1/2020,VEHICLE OFFENCES,8879,9,0.102088729,0.415526297,0.313437568
8/1/2020,DOMESTIC ABUSE,11269,6,2.693309157,0.027482234,-2.665826923
8/1/2020,THEFT,16048,43,-0.925167707,0.036571963,0.96173967
8/1/2020,VIOLENCE AGAINST THE PERSON,20230,138,0.853608671,-0.494576677,-1.348185348
9/1/2020,FRAUD AND FORGERY,0,26,-0.582509892,0.133894592,0.716404483
9/1/2020,LETHAL BARREL DISCHARGE,31,173,0.887493839,4.010160024,3.122666185
9/1/2020,GUN CRIME,201,34,0.214945445,1.069558453,0.854613008
9/1/2020,POSSESSION OF WEAPONS,586,48,1.181248943,0.58245195,-0.598796993
9/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,1069,1,1.128659249,-0.373478014,-1.502137263
9/1/2020,SEXUAL OFFENCES,1583,50,-0.921996491,-0.823385496,0.098610995
9/1/2020,KNIFE CRIME,1586,111,-0.448377272,-0.386283194,0.062094078
9/1/2020,ROBBERY,2582,32,-0.0291955,-0.152246763,-0.123051263
9/1/2020,MISCELLANEOUS,2653,0,-0.702477774,-0.436446594,0.26603118
9/1/2020,DRUG OFFENCES,3789,97,0.084971829,0.184501146,0.099529317
9/1/2020,ARSON AND CRIMINAL DAMAGE,4286,7,-0.763301464,-0.554807197,0.208494267
9/1/2020,PUBLIC ORDER OFFENCES,5096,2,1.034041348,-0.433918902,-1.46796025
9/1/2020,BURGLARY,5180,4,-0.386047241,-0.548829349,-0.162782107
9/1/2020,HATE CRIME,6626,49,1.072140397,-0.030311512,-1.102451909
9/1/2020,DOMESTIC ABUSE,9827,7,0.8780156,0.240873699,-0.637141901
9/1/2020,VEHICLE OFFENCES,10097,1,1.114477693,-0.802591889,-1.917069582
9/1/2020,THEFT,16496,32,-0.819467267,-0.732092336,0.087374931
9/1/2020,VIOLENCE AGAINST THE PERSON,19359,135,0.298813337,-0.512964343,-0.81177768
10/1/2020,LETHAL BARREL DISCHARGE,30,43,0.791154047,-0.387484788,-1.178638835
10/1/2020,GUN CRIME,166,11,-0.431149516,-0.858695385,-0.427545869
10/1/2020,POSSESSION OF WEAPONS,589,32,1.230518716,-0.542572357,-1.773091073
10/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,925,4,-0.139603555,1.258458527,1.398062082
10/1/2020,KNIFE CRIME,1483,73,-0.822350489,-0.770193736,0.052156753
10/1/2020,SEXUAL OFFENCES,1632,41,-0.745970433,-1.025043745,-0.279073312
10/1/2020,ROBBERY,2443,36,-0.302809031,0.093646122,0.396455153
10/1/2020,MISCELLANEOUS,3413,0,-0.229609059,-0.436446594,-0.206837535
10/1/2020,ARSON AND CRIMINAL DAMAGE,4304,2,-0.716899134,-0.781908842,-0.065009708
10/1/2020,DRUG OFFENCES,4398,72,0.9283868,-0.502881257,-1.431268057
10/1/2020,PUBLIC ORDER OFFENCES,4549,3,0.078178595,-0.282683324,-0.360861919
10/1/2020,BURGLARY,5628,7,0.003436912,-0.426655825,-0.430092737
10/1/2020,HATE CRIME,5777,69,0.26937283,0.541277007,0.271904177
10/1/2020,DOMESTIC ABUSE,9231,4,0.127727833,-0.399300696,-0.527028528
10/1/2020,VEHICLE OFFENCES,10553,4,1.493500162,-0.345797569,-1.839297731
10/1/2020,THEFT,16778,27,-0.752932615,-1.0814852,-0.328552585
10/1/2020,VIOLENCE AGAINST THE PERSON,18400,134,-0.312034797,-0.519093565,-0.207058768
11/1/2020,LETHAL BARREL DISCHARGE,21,46,-0.075904078,-0.286000677,-0.210096598
11/1/2020,GUN CRIME,163,5,-0.486529084,-1.361718126,-0.875189041
11/1/2020,POSSESSION OF WEAPONS,595,24,1.329058263,-1.10508451,-2.434142773
11/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,1060,3,1.049392823,0.71447968,-0.334913143
11/1/2020,KNIFE CRIME,1284,60,-1.544881265,-0.901531553,0.643349712
11/1/2020,SEXUAL OFFENCES,1518,43,-1.155500445,-0.980230801,0.175269645
11/1/2020,ROBBERY,2308,32,-0.568548791,-0.152246763,0.416302028
11/1/2020,MISCELLANEOUS,2636,0,-0.7130551,-0.436446594,0.276608507
11/1/2020,PUBLIC ORDER OFFENCES,4166,3,-0.591100078,-0.282683324,0.308416754
11/1/2020,ARSON AND CRIMINAL DAMAGE,4167,4,-1.070072424,-0.691068184,0.37900424
11/1/2020,DRUG OFFENCES,4714,63,1.366020841,-0.750338922,-2.116359763
11/1/2020,BURGLARY,5198,16,-0.370398325,-0.060135255,0.31026307
11/1/2020,HATE CRIME,5443,23,-0.046439145,-0.773376588,-0.726937443
11/1/2020,VEHICLE OFFENCES,9121,7,0.303236619,0.110996751,-0.192239868
11/1/2020,DOMESTIC ABUSE,9124,6,-0.006971481,0.027482234,0.034453715
11/1/2020,THEFT,12894,46,-1.669317677,0.246207681,1.915525359
11/1/2020,VIOLENCE AGAINST THE PERSON,17953,108,-0.596757546,-0.678453342,-0.081695796
12/1/2020,LETHAL BARREL DISCHARGE,9,27,-1.231981579,-0.92873338,0.303248199
12/1/2020,GUN CRIME,112,13,-1.427981742,-0.691021138,0.736960604
12/1/2020,POSSESSION OF WEAPONS,470,39,-0.723848958,-0.050374223,0.673474735
12/1/2020,MISCELLANEOUS CRIMES AGAINST SOCIETY,860,1,-0.712083292,-0.373478014,0.338605278
12/1/2020,SEXUAL OFFENCES,1250,35,-2.118255211,-1.159482577,0.958772634
12/1/2020,KNIFE CRIME,1282,75,-1.552142881,-0.749987918,0.802154963
12/1/2020,ROBBERY,1998,21,-1.178766018,-0.828452197,0.350313821
12/1/2020,MISCELLANEOUS,3050,0,-0.45546609,-0.436446594,0.019019496
12/1/2020,PUBLIC ORDER OFFENCES,3794,1,-1.241156648,-0.585154481,0.656002168
12/1/2020,DRUG OFFENCES,3912,79,0.255316724,-0.310414184,-0.565730909
12/1/2020,ARSON AND CRIMINAL DAMAGE,4038,7,-1.402622456,-0.554807197,0.847815259
12/1/2020,BURGLARY,4740,6,-0.76857632,-0.467380333,0.301195987
12/1/2020,HATE CRIME,4829,21,-0.627003675,-0.83053544,-0.203531765
12/1/2020,VEHICLE OFFENCES,7683,5,-0.892014062,-0.193532796,0.698481266
12/1/2020,DOMESTIC ABUSE,9464,3,0.42104503,-0.612692161,-1.033737191
12/1/2020,THEFT,13269,39,-1.580840747,-0.242942327,1.337898419
12/1/2020,VIOLENCE AGAINST THE PERSON,17059,80,-1.166203044,-0.850071564,0.31613148
1/1/2021,FRAUD AND FORGERY,0,36,-0.582509892,1.197175172,1.779685064
1/1/2021,LETHAL BARREL DISCHARGE,12,19,-0.942962204,-1.199357676,-0.256395472
1/1/2021,GUN CRIME,139,11,-0.929565629,-0.858695385,0.070870244
1/1/2021,POSSESSION OF WEAPONS,444,29,-1.15085366,-0.753514414,0.397339246
1/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,850,1,-0.800157098,-0.373478014,0.426679084
1/1/2021,KNIFE CRIME,1036,69,-2.445321631,-0.810605372,1.634716258
1/1/2021,SEXUAL OFFENCES,1206,31,-2.276319426,-1.249108465,1.027210961
1/1/2021,ROBBERY,1449,39,-2.259441043,0.278065786,2.537506828
1/1/2021,MISCELLANEOUS,1744,0,-1.268053645,-0.436446594,0.831607051
1/1/2021,PUBLIC ORDER OFFENCES,3348,5,-2.020525547,0.019787833,2.04031338
1/1/2021,ARSON AND CRIMINAL DAMAGE,3621,5,-2.477609769,-0.645647855,1.831961914
1/1/2021,DRUG OFFENCES,4007,96,0.38688392,0.15700585,-0.22987807
1/1/2021,BURGLARY,4263,18,-1.183272617,0.021313761,1.204586378
1/1/2021,HATE CRIME,4416,24,-1.017513693,-0.744797162,0.27271653
1/1/2021,VEHICLE OFFENCES,7631,1,-0.935235922,-0.802591889,0.132644033
1/1/2021,DOMESTIC ABUSE,8865,3,-0.333019353,-0.612692161,-0.279672808
1/1/2021,THEFT,9512,31,-2.467261622,-0.801970909,1.665290713
1/1/2021,VIOLENCE AGAINST THE PERSON,15520,101,-2.146490092,-0.721357898,1.425132194
2/1/2021,LETHAL BARREL DISCHARGE,10,20,-1.135641787,-1.165529639,-0.029887852
2/1/2021,GUN CRIME,107,5,-1.520281023,-1.361718126,0.158562897
2/1/2021,POSSESSION OF WEAPONS,458,19,-0.920928051,-1.456654606,-0.535726555
2/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,841,2,-0.879423524,0.170500833,1.049924356
2/1/2021,KNIFE CRIME,1191,152,-1.882546402,0.027936074,1.910482476
2/1/2021,SEXUAL OFFENCES,1305,47,-1.920674942,-0.890604913,1.03007003
2/1/2021,ROBBERY,1326,14,-2.501559491,-1.258764745,1.242794745
2/1/2021,MISCELLANEOUS,1522,0,-1.406181085,-0.436446594,0.969734491
2/1/2021,PUBLIC ORDER OFFENCES,3291,1,-2.120130989,-0.585154481,1.534976509
2/1/2021,ARSON AND CRIMINAL DAMAGE,3530,4,-2.712199326,-0.691068184,2.021131142
2/1/2021,BURGLARY,4025,4,-1.390186074,-0.548829349,0.841356725
2/1/2021,DRUG OFFENCES,4357,65,0.871605168,-0.69534833,-1.566953498
2/1/2021,HATE CRIME,4520,32,-0.91917703,-0.516161754,0.403015275
2/1/2021,VEHICLE OFFENCES,7566,2,-0.989263248,-0.650327116,0.338936132
2/1/2021,DOMESTIC ABUSE,8359,1,-0.970008632,-1.03947509,-0.069466459
2/1/2021,THEFT,9394,26,-2.495102363,-1.151363772,1.34373859
2/1/2021,VIOLENCE AGAINST THE PERSON,15359,100,-2.249041239,-0.72748712,1.521554119
3/1/2021,LETHAL BARREL DISCHARGE,19,22,-0.268583662,-1.097873565,-0.829289903
3/1/2021,GUN CRIME,147,11,-0.781886781,-0.858695385,-0.076808604
3/1/2021,POSSESSION OF WEAPONS,501,29,-0.214727967,-0.753514414,-0.538786447
3/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,997,3,0.494527847,0.71447968,0.219951833
3/1/2021,KNIFE CRIME,1372,88,-1.225370168,-0.618650101,0.606720067
3/1/2021,ROBBERY,1636,24,-1.891342264,-0.644032533,1.247309731
3/1/2021,SEXUAL OFFENCES,1933,96,0.335332494,0.207312218,-0.128020276
3/1/2021,MISCELLANEOUS,2007,0,-1.104416181,-0.436446594,0.667969588
3/1/2021,ARSON AND CRIMINAL DAMAGE,4138,8,-1.144831734,-0.509386868,0.635444866
3/1/2021,DRUG OFFENCES,4437,89,0.982398596,-0.035461223,-1.017859819
3/1/2021,BURGLARY,4607,9,-0.884204428,-0.345206809,0.538997619
3/1/2021,PUBLIC ORDER OFFENCES,4749,2,0.427671375,-0.433918902,-0.861590277
3/1/2021,HATE CRIME,6172,70,0.642863041,0.569856433,-0.073006607
3/1/2021,VEHICLE OFFENCES,8233,1,-0.434859768,-0.802591889,-0.367732121
3/1/2021,DOMESTIC ABUSE,9066,7,-0.079986062,0.240873699,0.320859761
3/1/2021,THEFT,11327,39,-2.039033278,-0.242942327,1.79609095
3/1/2021,VIOLENCE AGAINST THE PERSON,18582,181,-0.196107414,-0.231020122,-0.034912708
4/1/2021,LETHAL BARREL DISCHARGE,17,42,-0.461263245,-0.421312825,0.039950421
4/1/2021,GUN CRIME,135,31,-1.003405053,0.818047083,1.821452137
4/1/2021,POSSESSION OF WEAPONS,484,66,-0.493923349,1.848104294,2.342027644
4/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,979,0,0.335994996,-0.917456862,-1.253451858
4/1/2021,KNIFE CRIME,1315,137,-1.43232622,-0.123607561,1.308718659
4/1/2021,SEXUAL OFFENCES,1640,47,-0.717231485,-0.890604913,-0.173373428
4/1/2021,ROBBERY,1686,26,-1.79292013,-0.52108609,1.27183404
4/1/2021,MISCELLANEOUS,2463,0,-0.820694953,-0.436446594,0.384248359
4/1/2021,DRUG OFFENCES,4053,70,0.450590141,-0.557871849,-1.008461991
4/1/2021,BURGLARY,4125,13,-1.303247646,-0.182308778,1.120938868
4/1/2021,ARSON AND CRIMINAL DAMAGE,4226,11,-0.917975898,-0.373125881,0.544850017
4/1/2021,PUBLIC ORDER OFFENCES,4845,5,0.595427909,0.019787833,-0.575640076
4/1/2021,HATE CRIME,6296,42,0.7601106,-0.230367494,-0.990478095
4/1/2021,VEHICLE OFFENCES,7027,4,-1.437274456,-0.345797569,1.091476887
4/1/2021,DOMESTIC ABUSE,9182,5,0.0660431,-0.185909231,-0.251952331
4/1/2021,THEFT,12993,31,-1.645959768,-0.801970909,0.843988859
4/1/2021,VIOLENCE AGAINST THE PERSON,18295,153,-0.37891598,-0.402638344,-0.023722364
5/1/2021,FRAUD AND FORGERY,0,41,-0.582509892,1.728815462,2.311325354
5/1/2021,LETHAL BARREL DISCHARGE,19,109,-0.268583662,1.845165655,2.113749317
5/1/2021,GUN CRIME,122,15,-1.243383182,-0.523346892,0.72003629
5/1/2021,POSSESSION OF WEAPONS,502,38,-0.198304709,-0.120688242,0.077616468
5/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,1035,1,0.829208309,-0.373478014,-1.202686323
5/1/2021,KNIFE CRIME,1311,101,-1.446849452,-0.487312284,0.959537167
5/1/2021,ROBBERY,1748,20,-1.670876685,-0.889925418,0.780951267
5/1/2021,SEXUAL OFFENCES,1922,47,0.29581644,-0.890604913,-1.186421353
5/1/2021,MISCELLANEOUS,2921,0,-0.535729332,-0.436446594,0.099282739
5/1/2021,DRUG OFFENCES,3708,83,-0.027206517,-0.200433,-0.173226483
5/1/2021,BURGLARY,4159,8,-1.273688581,-0.385931317,0.887757264
5/1/2021,ARSON AND CRIMINAL DAMAGE,4645,29,0.162167229,0.444440042,0.282272813
5/1/2021,PUBLIC ORDER OFFENCES,5296,1,1.383534127,-0.585154481,-1.968688608
5/1/2021,VEHICLE OFFENCES,7708,1,-0.871234321,-0.802591889,0.068642432
5/1/2021,HATE CRIME,7788,71,2.170863497,0.598435859,-1.572427637
5/1/2021,DOMESTIC ABUSE,10290,2,1.460873379,-0.826083625,-2.286957004
5/1/2021,THEFT,14712,33,-1.240381518,-0.662213764,0.578167754
5/1/2021,VIOLENCE AGAINST THE PERSON,20578,147,1.075272019,-0.439413677,-1.514685696
6/1/2021,LETHAL BARREL DISCHARGE,28,96,0.598474464,1.405401174,0.80692671
6/1/2021,GUN CRIME,156,19,-0.615748077,-0.187998398,0.427749679
6/1/2021,POSSESSION OF WEAPONS,511,29,-0.05049539,-0.753514414,-0.703019025
6/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,879,1,-0.544743061,-0.373478014,0.171265047
6/1/2021,KNIFE CRIME,1573,132,-0.495577775,-0.174122106,0.32145567
6/1/2021,ROBBERY,1891,15,-1.389389383,-1.197291524,0.192097859
6/1/2021,SEXUAL OFFENCES,2034,59,0.698161716,-0.621727248,-1.319888963
6/1/2021,MISCELLANEOUS,2578,0,-0.74914245,-0.436446594,0.312695856
6/1/2021,DRUG OFFENCES,3505,68,-0.308344841,-0.612862442,-0.304517601
6/1/2021,BURGLARY,4234,5,-1.208484761,-0.508104841,0.70037992
6/1/2021,ARSON AND CRIMINAL DAMAGE,4842,11,0.670014953,-0.373125881,-1.043140833
6/1/2021,PUBLIC ORDER OFFENCES,5586,9,1.890298658,0.624730146,-1.265568512
6/1/2021,HATE CRIME,7351,38,1.757660403,-0.344685198,-2.102345601
6/1/2021,VEHICLE OFFENCES,8011,3,-0.619383865,-0.498062342,0.121321523
6/1/2021,DOMESTIC ABUSE,10043,1,1.149931972,-1.03947509,-2.189407062
6/1/2021,THEFT,15972,27,-0.943099031,-1.0814852,-0.138386169
6/1/2021,VIOLENCE AGAINST THE PERSON,20729,140,1.171453529,-0.482318232,-1.653771761
7/1/2021,FRAUD AND FORGERY,0,37,-0.582509892,1.30350323,1.886013122
7/1/2021,LETHAL BARREL DISCHARGE,19,7,-0.268583662,-1.60529412,-1.336710458
7/1/2021,GUN CRIME,127,5,-1.151083902,-1.361718126,-0.210634224
7/1/2021,POSSESSION OF WEAPONS,529,31,0.24512325,-0.612886376,-0.858009626
7/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,956,5,0.133425243,1.802437374,1.669012131
7/1/2021,KNIFE CRIME,1546,161,-0.593609589,0.118862255,0.712471844
7/1/2021,ROBBERY,1863,29,-1.444505778,-0.336666427,1.107839352
7/1/2021,SEXUAL OFFENCES,1987,35,0.529320395,-1.159482577,-1.688802972
7/1/2021,MISCELLANEOUS,2773,0,-0.627814293,-0.436446594,0.191367699
7/1/2021,DRUG OFFENCES,3556,60,-0.23771403,-0.832824811,-0.59511078
7/1/2021,BURGLARY,4238,7,-1.205007224,-0.426655825,0.778351399
7/1/2021,ARSON AND CRIMINAL DAMAGE,4682,15,0.257549797,-0.191444565,-0.448994361
7/1/2021,PUBLIC ORDER OFFENCES,5849,5,2.349881663,0.019787833,-2.330093831
7/1/2021,VEHICLE OFFENCES,7836,13,-0.764842049,1.02458539,1.789427439
7/1/2021,HATE CRIME,8159,39,2.521660631,-0.316105772,-2.837766403
7/1/2021,DOMESTIC ABUSE,10586,3,1.833499518,-0.612692161,-2.446191678
7/1/2021,THEFT,16734,43,-0.763313908,0.036571963,0.799885872
7/1/2021,VIOLENCE AGAINST THE PERSON,21188,145,1.463819842,-0.451672121,-1.915491963
8/1/2021,FRAUD AND FORGERY,0,22,-0.582509892,-0.291417641,0.291092251
8/1/2021,LETHAL BARREL DISCHARGE,29,35,0.694814255,-0.658109084,-1.352923339
8/1/2021,GUN CRIME,162,11,-0.504988941,-0.858695385,-0.353706445
8/1/2021,POSSESSION OF WEAPONS,495,38,-0.313267514,-0.120688242,0.192579272
8/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,837,0,-0.914653046,-0.917456862,-0.002803816
